_SEX,_AGEG5YR,_RACEPRV,_EDUCAG,_INCOMG1,n_train,reliability,cell_key,cell_id
2,3,4,4,3,31,reliable,2|3|4|4|3,3579
2,3,4,4,4,79,reliable,2|3|4|4|4,3580
2,3,4,4,5,161,reliable,2|3|4|4|5,3581
2,3,4,4,6,139,reliable,2|3|4|4|6,3582
2,3,4,4,7,69,reliable,2|3|4|4|7,3583
2,3,5,1,1,3,unreliable,2|3|5|1|1,3584
2,3,5,1,2,2,unreliable,2|3|5|1|2,3585
2,3,5,1,3,2,unreliable,2|3|5|1|3,3586
2,3,5,1,4,2,unreliable,2|3|5|1|4,3587
2,3,5,1,6,1,unreliable,2|3|5|1|6,3588
2,3,5,2,1,11,marginal,2|3|5|2|1,3589
2,3,5,2,2,6,unreliable,2|3|5|2|2,3590
2,3,5,2,3,17,marginal,2|3|5|2|3,3591
2,3,5,2,4,14,marginal,2|3|5|2|4,3592
2,3,5,2,5,8,unreliable,2|3|5|2|5,3593
2,3,5,2,6,1,unreliable,2|3|5|2|6,3594
2,3,5,3,1,1,unreliable,2|3|5|3|1,3595
2,3,5,3,2,7,unreliable,2|3|5|3|2,3596
2,3,5,3,3,8,unreliable,2|3|5|3|3,3597
2,3,5,3,4,6,unreliable,2|3|5|3|4,3598
2,3,5,3,5,11,marginal,2|3|5|3|5,3599
2,3,5,3,6,4,unreliable,2|3|5|3|6,3600
2,3,5,3,7,1,unreliable,2|3|5|3|7,3601
2,3,5,4,3,3,unreliable,2|3|5|4|3,3602
2,3,5,4,4,6,unreliable,2|3|5|4|4,3603
2,3,5,4,5,17,marginal,2|3|5|4|5,3604
2,3,5,4,6,12,marginal,2|3|5|4|6,3605
2,3,5,4,7,3,unreliable,2|3|5|4|7,3606
2,3,6,1,1,7,unreliable,2|3|6|1|1,3607
2,3,6,1,2,4,unreliable,2|3|6|1|2,3608
2,3,6,1,3,3,unreliable,2|3|6|1|3,3609
2,3,6,1,4,5,unreliable,2|3|6|1|4,3610
2,3,6,1,5,3,unreliable,2|3|6|1|5,3611
2,3,6,1,6,2,unreliable,2|3|6|1|6,3612
2,3,6,2,1,17,marginal,2|3|6|2|1,3613
2,3,6,2,2,37,reliable,2|3|6|2|2,3614
2,3,6,2,3,36,reliable,2|3|6|2|3,3615
2,3,6,2,4,24,marginal,2|3|6|2|4,3616
2,3,6,2,5,26,marginal,2|3|6|2|5,3617
2,3,6,2,6,10,marginal,2|3|6|2|6,3618
2,3,6,3,1,11,marginal,2|3|6|3|1,3619
2,3,6,3,2,31,reliable,2|3|6|3|2,3620
2,3,6,3,3,58,reliable,2|3|6|3|3,3621
2,3,6,3,4,46,reliable,2|3|6|3|4,3622
2,3,6,3,5,76,reliable,2|3|6|3|5,3623
2,3,6,3,6,16,marginal,2|3|6|3|6,3624
2,3,6,3,7,7,unreliable,2|3|6|3|7,3625
2,3,6,4,1,14,marginal,2|3|6|4|1,3626
2,3,6,4,2,22,marginal,2|3|6|4|2,3627
2,3,6,4,3,35,reliable,2|3|6|4|3,3628
2,3,6,4,4,50,reliable,2|3|6|4|4,3629
2,3,6,4,5,103,reliable,2|3|6|4|5,3630
2,3,6,4,6,84,reliable,2|3|6|4|6,3631
2,3,6,4,7,30,reliable,2|3|6|4|7,3632
2,3,7,1,1,84,reliable,2|3|7|1|1,3633
2,3,7,1,2,111,reliable,2|3|7|1|2,3634
2,3,7,1,3,91,reliable,2|3|7|1|3,3635
2,3,7,1,4,43,reliable,2|3|7|1|4,3636
2,3,7,1,5,26,marginal,2|3|7|1|5,3637
2,3,7,1,6,5,unreliable,2|3|7|1|6,3638
2,3,7,1,7,2,unreliable,2|3|7|1|7,3639
2,3,7,2,1,94,reliable,2|3|7|2|1,3640
2,3,7,2,2,168,reliable,2|3|7|2|2,3641
2,3,7,2,3,203,reliable,2|3|7|2|3,3642
2,3,7,2,4,138,reliable,2|3|7|2|4,3643
2,3,7,2,5,106,reliable,2|3|7|2|5,3644
2,3,7,2,6,27,marginal,2|3|7|2|6,3645
2,3,7,2,7,4,unreliable,2|3|7|2|7,3646
2,3,7,3,1,51,reliable,2|3|7|3|1,3647
2,3,7,3,2,95,reliable,2|3|7|3|2,3648
2,3,7,3,3,169,reliable,2|3|7|3|3,3649
2,3,7,3,4,164,reliable,2|3|7|3|4,3650
2,3,7,3,5,199,reliable,2|3|7|3|5,3651
2,3,7,3,6,68,reliable,2|3|7|3|6,3652
2,3,7,3,7,15,marginal,2|3|7|3|7,3653
2,3,7,4,1,28,marginal,2|3|7|4|1,3654
2,3,7,4,2,67,reliable,2|3|7|4|2,3655
2,3,7,4,3,111,reliable,2|3|7|4|3,3656
2,3,7,4,4,158,reliable,2|3|7|4|4,3657
2,3,7,4,5,333,reliable,2|3|7|4|5,3658
2,3,7,4,6,227,reliable,2|3|7|4|6,3659
2,3,7,4,7,74,reliable,2|3|7|4|7,3660
2,4,1,1,1,75,reliable,2|4|1|1|1,3661
2,4,1,1,2,103,reliable,2|4|1|1|2,3662
2,4,1,1,3,88,reliable,2|4|1|1|3,3663
2,4,1,1,4,83,reliable,2|4|1|1|4,3664
2,4,1,1,5,61,reliable,2|4|1|1|5,3665
2,4,1,1,6,17,marginal,2|4|1|1|6,3666
2,4,1,1,7,5,unreliable,2|4|1|1|7,3667
2,4,1,2,1,197,reliable,2|4|1|2|1,3668
2,4,1,2,2,306,reliable,2|4|1|2|2,3669
2,4,1,2,3,435,reliable,2|4|1|2|3,3670
2,4,1,2,4,468,reliable,2|4|1|2|4,3671
2,4,1,2,5,543,reliable,2|4|1|2|5,3672
2,4,1,2,6,258,reliable,2|4|1|2|6,3673
2,4,1,2,7,42,reliable,2|4|1|2|7,3674
2,4,1,3,1,166,reliable,2|4|1|3|1,3675
2,4,1,3,2,334,reliable,2|4|1|3|2,3676
2,4,1,3,3,576,reliable,2|4|1|3|3,3677
2,4,1,3,4,715,reliable,2|4|1|3|4,3678
2,4,1,3,5,1330,reliable,2|4|1|3|5,3679
2,4,1,3,6,710,reliable,2|4|1|3|6,3680
2,4,1,3,7,178,reliable,2|4|1|3|7,3681
2,4,1,4,1,78,reliable,2|4|1|4|1,3682
2,4,1,4,2,184,reliable,2|4|1|4|2,3683
2,4,1,4,3,460,reliable,2|4|1|4|3,3684
2,4,1,4,4,886,reliable,2|4|1|4|4,3685
2,4,1,4,5,2382,reliable,2|4|1|4|5,3686
2,4,1,4,6,2852,reliable,2|4|1|4|6,3687
2,4,1,4,7,1192,reliable,2|4|1|4|7,3688
2,4,2,1,1,25,marginal,2|4|2|1|1,3689
2,4,2,1,2,31,reliable,2|4|2|1|2,3690
2,4,2,1,3,16,marginal,2|4|2|1|3,3691
2,4,2,1,4,12,marginal,2|4|2|1|4,3692
2,4,2,1,5,9,unreliable,2|4|2|1|5,3693
2,4,2,1,6,1,unreliable,2|4|2|1|6,3694
2,4,2,1,7,2,unreliable,2|4|2|1|7,3695
2,4,2,2,1,69,reliable,2|4|2|2|1,3696
2,4,2,2,2,97,reliable,2|4|2|2|2,3697
2,4,2,2,3,121,reliable,2|4|2|2|3,3698
2,4,2,2,4,122,reliable,2|4|2|2|4,3699
2,4,2,2,5,56,reliable,2|4|2|2|5,3700
2,4,2,2,6,24,marginal,2|4|2|2|6,3701
2,4,2,2,7,4,unreliable,2|4|2|2|7,3702
2,4,2,3,1,36,reliable,2|4|2|3|1,3703
2,4,2,3,2,84,reliable,2|4|2|3|2,3704
2,4,2,3,3,162,reliable,2|4|2|3|3,3705
2,4,2,3,4,163,reliable,2|4|2|3|4,3706
2,4,2,3,5,171,reliable,2|4|2|3|5,3707
2,4,2,3,6,57,reliable,2|4|2|3|6,3708
2,4,2,3,7,25,marginal,2|4|2|3|7,3709
2,4,2,4,1,19,marginal,2|4|2|4|1,3710
2,4,2,4,2,44,reliable,2|4|2|4|2,3711
2,4,2,4,3,68,reliable,2|4|2|4|3,3712
2,4,2,4,4,147,reliable,2|4|2|4|4,3713
2,4,2,4,5,280,reliable,2|4|2|4|5,3714
2,4,2,4,6,224,reliable,2|4|2|4|6,3715
2,4,2,4,7,85,reliable,2|4|2|4|7,3716
2,4,3,1,1,16,marginal,2|4|3|1|1,3717
2,4,3,1,2,7,unreliable,2|4|3|1|2,3718
2,4,3,1,3,10,marginal,2|4|3|1|3,3719
2,4,3,1,4,6,unreliable,2|4|3|1|4,3720
2,4,3,1,5,2,unreliable,2|4|3|1|5,3721
2,4,3,2,1,17,marginal,2|4|3|2|1,3722
2,4,3,2,2,23,marginal,2|4|3|2|2,3723
2,4,3,2,3,22,marginal,2|4|3|2|3,3724
2,4,3,2,4,17,marginal,2|4|3|2|4,3725
2,4,3,2,5,17,marginal,2|4|3|2|5,3726
2,4,3,2,6,7,unreliable,2|4|3|2|6,3727
2,4,3,2,7,3,unreliable,2|4|3|2|7,3728
2,4,3,3,1,15,marginal,2|4|3|3|1,3729
2,4,3,3,2,25,marginal,2|4|3|3|2,3730
2,4,3,3,3,31,reliable,2|4|3|3|3,3731
2,4,3,3,4,36,reliable,2|4|3|3|4,3732
2,4,3,3,5,38,reliable,2|4|3|3|5,3733
2,4,3,3,6,16,marginal,2|4|3|3|6,3734
2,4,3,3,7,5,unreliable,2|4|3|3|7,3735
2,4,3,4,1,5,unreliable,2|4|3|4|1,3736
2,4,3,4,2,7,unreliable,2|4|3|4|2,3737
2,4,3,4,3,21,marginal,2|4|3|4|3,3738
2,4,3,4,4,24,marginal,2|4|3|4|4,3739
2,4,3,4,5,48,reliable,2|4|3|4|5,3740
2,4,3,4,6,26,marginal,2|4|3|4|6,3741
2,4,3,4,7,11,marginal,2|4|3|4|7,3742
2,4,4,1,1,1,unreliable,2|4|4|1|1,3743
2,4,4,1,3,7,unreliable,2|4|4|1|3,3744
2,4,4,1,5,1,unreliable,2|4|4|1|5,3745
2,4,4,2,1,6,unreliable,2|4|4|2|1,3746
2,4,4,2,2,20,marginal,2|4|4|2|2,3747
2,4,4,2,3,17,marginal,2|4|4|2|3,3748
2,4,4,2,4,14,marginal,2|4|4|2|4,3749
2,4,4,2,5,19,marginal,2|4|4|2|5,3750
2,4,4,2,6,3,unreliable,2|4|4|2|6,3751
2,4,4,2,7,3,unreliable,2|4|4|2|7,3752
2,4,4,3,1,5,unreliable,2|4|4|3|1,3753
2,4,4,3,2,11,marginal,2|4|4|3|2,3754
2,4,4,3,3,23,marginal,2|4|4|3|3,3755
2,4,4,3,4,26,marginal,2|4|4|3|4,3756
2,4,4,3,5,35,reliable,2|4|4|3|5,3757
2,4,4,3,6,18,marginal,2|4|4|3|6,3758
2,4,4,3,7,2,unreliable,2|4|4|3|7,3759
2,4,4,4,1,13,marginal,2|4|4|4|1,3760
2,4,4,4,2,19,marginal,2|4|4|4|2,3761
2,4,4,4,3,33,reliable,2|4|4|4|3,3762
2,4,4,4,4,76,reliable,2|4|4|4|4,3763
2,4,4,4,5,149,reliable,2|4|4|4|5,3764
2,4,4,4,6,172,reliable,2|4|4|4|6,3765
2,4,4,4,7,82,reliable,2|4|4|4|7,3766
2,4,5,1,1,3,unreliable,2|4|5|1|1,3767
2,4,5,1,2,4,unreliable,2|4|5|1|2,3768
2,4,5,1,3,2,unreliable,2|4|5|1|3,3769
2,4,5,2,1,4,unreliable,2|4|5|2|1,3770
2,4,5,2,2,10,marginal,2|4|5|2|2,3771
2,4,5,2,3,14,marginal,2|4|5|2|3,3772
2,4,5,2,4,5,unreliable,2|4|5|2|4,3773
2,4,5,2,5,11,marginal,2|4|5|2|5,3774
2,4,5,2,6,1,unreliable,2|4|5|2|6,3775
2,4,5,3,1,4,unreliable,2|4|5|3|1,3776
2,4,5,3,2,6,unreliable,2|4|5|3|2,3777
2,4,5,3,3,11,marginal,2|4|5|3|3,3778
2,4,5,3,4,7,unreliable,2|4|5|3|4,3779
2,4,5,3,5,11,marginal,2|4|5|3|5,3780
2,4,5,3,6,7,unreliable,2|4|5|3|6,3781
2,4,5,4,1,1,unreliable,2|4|5|4|1,3782
2,4,5,4,2,1,unreliable,2|4|5|4|2,3783
2,4,5,4,3,5,unreliable,2|4|5|4|3,3784
2,4,5,4,4,4,unreliable,2|4|5|4|4,3785
2,4,5,4,5,16,marginal,2|4|5|4|5,3786
2,4,5,4,6,9,unreliable,2|4|5|4|6,3787
2,4,5,4,7,3,unreliable,2|4|5|4|7,3788
2,4,6,1,1,10,marginal,2|4|6|1|1,3789
2,4,6,1,2,6,unreliable,2|4|6|1|2,3790
2,4,6,1,3,17,marginal,2|4|6|1|3,3791
2,4,6,1,4,2,unreliable,2|4|6|1|4,3792
2,4,6,1,5,3,unreliable,2|4|6|1|5,3793
2,4,6,1,6,1,unreliable,2|4|6|1|6,3794
2,4,6,1,7,1,unreliable,2|4|6|1|7,3795
2,4,6,2,1,16,marginal,2|4|6|2|1,3796
2,4,6,2,2,26,marginal,2|4|6|2|2,3797
2,4,6,2,3,44,reliable,2|4|6|2|3,3798
2,4,6,2,4,22,marginal,2|4|6|2|4,3799
2,4,6,2,5,26,marginal,2|4|6|2|5,3800
2,4,6,2,6,13,marginal,2|4|6|2|6,3801
2,4,6,2,7,1,unreliable,2|4|6|2|7,3802
2,4,6,3,1,21,marginal,2|4|6|3|1,3803
2,4,6,3,2,23,marginal,2|4|6|3|2,3804
2,4,6,3,3,51,reliable,2|4|6|3|3,3805
2,4,6,3,4,49,reliable,2|4|6|3|4,3806
2,4,6,3,5,61,reliable,2|4|6|3|5,3807
2,4,6,3,6,34,reliable,2|4|6|3|6,3808
2,4,6,3,7,6,unreliable,2|4|6|3|7,3809
2,4,6,4,1,12,marginal,2|4|6|4|1,3810
2,4,6,4,2,15,marginal,2|4|6|4|2,3811
2,4,6,4,3,23,marginal,2|4|6|4|3,3812
2,4,6,4,4,49,reliable,2|4|6|4|4,3813
2,4,6,4,5,114,reliable,2|4|6|4|5,3814
2,4,6,4,6,123,reliable,2|4|6|4|6,3815
2,4,6,4,7,40,reliable,2|4|6|4|7,3816
2,4,7,1,1,118,reliable,2|4|7|1|1,3817
2,4,7,1,2,154,reliable,2|4|7|1|2,3818
2,4,7,1,3,117,reliable,2|4|7|1|3,3819
2,4,7,1,4,64,reliable,2|4|7|1|4,3820
2,4,7,1,5,27,marginal,2|4|7|1|5,3821
2,4,7,1,6,5,unreliable,2|4|7|1|6,3822
2,4,7,1,7,3,unreliable,2|4|7|1|7,3823
2,4,7,2,1,83,reliable,2|4|7|2|1,3824
2,4,7,2,2,171,reliable,2|4|7|2|2,3825
2,4,7,2,3,191,reliable,2|4|7|2|3,3826
2,4,7,2,4,114,reliable,2|4|7|2|4,3827
2,4,7,2,5,100,reliable,2|4|7|2|5,3828
2,4,7,2,6,28,marginal,2|4|7|2|6,3829
2,4,7,2,7,6,unreliable,2|4|7|2|7,3830
2,4,7,3,1,51,reliable,2|4|7|3|1,3831
2,4,7,3,2,84,reliable,2|4|7|3|2,3832
2,4,7,3,3,165,reliable,2|4|7|3|3,3833
2,4,7,3,4,164,reliable,2|4|7|3|4,3834
2,4,7,3,5,179,reliable,2|4|7|3|5,3835
2,4,7,3,6,78,reliable,2|4|7|3|6,3836
2,4,7,3,7,17,marginal,2|4|7|3|7,3837
2,4,7,4,1,39,reliable,2|4|7|4|1,3838
2,4,7,4,2,64,reliable,2|4|7|4|2,3839
2,4,7,4,3,99,reliable,2|4|7|4|3,3840
2,4,7,4,4,136,reliable,2|4|7|4|4,3841
2,4,7,4,5,296,reliable,2|4|7|4|5,3842
2,4,7,4,6,230,reliable,2|4|7|4|6,3843
2,4,7,4,7,93,reliable,2|4|7|4|7,3844
2,5,1,1,1,80,reliable,2|5|1|1|1,3845
2,5,1,1,2,81,reliable,2|5|1|1|2,3846
2,5,1,1,3,101,reliable,2|5|1|1|3,3847
2,5,1,1,4,55,reliable,2|5|1|1|4,3848
2,5,1,1,5,60,reliable,2|5|1|1|5,3849
2,5,1,1,6,16,marginal,2|5|1|1|6,3850
2,5,1,1,7,3,unreliable,2|5|1|1|7,3851
2,5,1,2,1,182,reliable,2|5|1|2|1,3852
2,5,1,2,2,289,reliable,2|5|1|2|2,3853
2,5,1,2,3,447,reliable,2|5|1|2|3,3854
2,5,1,2,4,463,reliable,2|5|1|2|4,3855
2,5,1,2,5,607,reliable,2|5|1|2|5,3856
2,5,1,2,6,264,reliable,2|5|1|2|6,3857
2,5,1,2,7,43,reliable,2|5|1|2|7,3858
2,5,1,3,1,170,reliable,2|5|1|3|1,3859
2,5,1,3,2,361,reliable,2|5|1|3|2,3860
2,5,1,3,3,593,reliable,2|5|1|3|3,3861
2,5,1,3,4,760,reliable,2|5|1|3|4,3862
2,5,1,3,5,1360,reliable,2|5|1|3|5,3863
2,5,1,3,6,841,reliable,2|5|1|3|6,3864
2,5,1,3,7,220,reliable,2|5|1|3|7,3865
2,5,1,4,1,91,reliable,2|5|1|4|1,3866
2,5,1,4,2,178,reliable,2|5|1|4|2,3867
2,5,1,4,3,493,reliable,2|5|1|4|3,3868
2,5,1,4,4,992,reliable,2|5|1|4|4,3869
2,5,1,4,5,2736,reliable,2|5|1|4|5,3870
2,5,1,4,6,3235,reliable,2|5|1|4|6,3871
2,5,1,4,7,1317,reliable,2|5|1|4|7,3872
2,5,2,1,1,27,marginal,2|5|2|1|1,3873
2,5,2,1,2,32,reliable,2|5|2|1|2,3874
2,5,2,1,3,20,marginal,2|5|2|1|3,3875
2,5,2,1,4,18,marginal,2|5|2|1|4,3876
2,5,2,1,5,10,marginal,2|5|2|1|5,3877
2,5,2,1,6,1,unreliable,2|5|2|1|6,3878
2,5,2,2,1,67,reliable,2|5|2|2|1,3879
2,5,2,2,2,108,reliable,2|5|2|2|2,3880
2,5,2,2,3,124,reliable,2|5|2|2|3,3881
2,5,2,2,4,114,reliable,2|5|2|2|4,3882
2,5,2,2,5,80,reliable,2|5|2|2|5,3883
2,5,2,2,6,26,marginal,2|5|2|2|6,3884
2,5,2,2,7,5,unreliable,2|5|2|2|7,3885
2,5,2,3,1,53,reliable,2|5|2|3|1,3886
2,5,2,3,2,95,reliable,2|5|2|3|2,3887
2,5,2,3,3,128,reliable,2|5|2|3|3,3888
2,5,2,3,4,167,reliable,2|5|2|3|4,3889
2,5,2,3,5,161,reliable,2|5|2|3|5,3890
2,5,2,3,6,72,reliable,2|5|2|3|6,3891
2,5,2,3,7,18,marginal,2|5|2|3|7,3892
2,5,2,4,1,21,marginal,2|5|2|4|1,3893
2,5,2,4,2,30,reliable,2|5|2|4|2,3894
2,5,2,4,3,81,reliable,2|5|2|4|3,3895
2,5,2,4,4,147,reliable,2|5|2|4|4,3896
2,5,2,4,5,350,reliable,2|5|2|4|5,3897
2,5,2,4,6,278,reliable,2|5|2|4|6,3898
2,5,2,4,7,98,reliable,2|5|2|4|7,3899
2,5,3,1,1,12,marginal,2|5|3|1|1,3900
2,5,3,1,2,9,unreliable,2|5|3|1|2,3901
2,5,3,1,3,5,unreliable,2|5|3|1|3,3902
2,5,3,1,4,3,unreliable,2|5|3|1|4,3903
2,5,3,1,5,7,unreliable,2|5|3|1|5,3904
2,5,3,1,6,3,unreliable,2|5|3|1|6,3905
2,5,3,2,1,20,marginal,2|5|3|2|1,3906
2,5,3,2,2,34,reliable,2|5|3|2|2,3907
2,5,3,2,3,31,reliable,2|5|3|2|3,3908
2,5,3,2,4,17,marginal,2|5|3|2|4,3909
2,5,3,2,5,24,marginal,2|5|3|2|5,3910
2,5,3,2,6,7,unreliable,2|5|3|2|6,3911
2,5,3,2,7,1,unreliable,2|5|3|2|7,3912
2,5,3,3,1,19,marginal,2|5|3|3|1,3913
2,5,3,3,2,21,marginal,2|5|3|3|2,3914
2,5,3,3,3,33,reliable,2|5|3|3|3,3915
2,5,3,3,4,36,reliable,2|5|3|3|4,3916
2,5,3,3,5,38,reliable,2|5|3|3|5,3917
2,5,3,3,6,11,marginal,2|5|3|3|6,3918
2,5,3,3,7,7,unreliable,2|5|3|3|7,3919
2,5,3,4,1,7,unreliable,2|5|3|4|1,3920
2,5,3,4,2,5,unreliable,2|5|3|4|2,3921
2,5,3,4,3,11,marginal,2|5|3|4|3,3922
2,5,3,4,4,38,reliable,2|5|3|4|4,3923
2,5,3,4,5,47,reliable,2|5|3|4|5,3924
2,5,3,4,6,33,reliable,2|5|3|4|6,3925
2,5,3,4,7,11,marginal,2|5|3|4|7,3926
2,5,4,1,1,1,unreliable,2|5|4|1|1,3927
2,5,4,1,2,2,unreliable,2|5|4|1|2,3928
2,5,4,1,3,2,unreliable,2|5|4|1|3,3929
2,5,4,1,4,2,unreliable,2|5|4|1|4,3930
2,5,4,1,5,1,unreliable,2|5|4|1|5,3931
2,5,4,1,7,1,unreliable,2|5|4|1|7,3932
2,5,4,2,1,6,unreliable,2|5|4|2|1,3933
2,5,4,2,2,8,unreliable,2|5|4|2|2,3934
2,5,4,2,3,9,unreliable,2|5|4|2|3,3935
2,5,4,2,4,18,marginal,2|5|4|2|4,3936
2,5,4,2,5,18,marginal,2|5|4|2|5,3937
2,5,4,2,6,5,unreliable,2|5|4|2|6,3938
2,5,4,2,7,4,unreliable,2|5|4|2|7,3939
2,5,4,3,1,5,unreliable,2|5|4|3|1,3940
2,5,4,3,2,12,marginal,2|5|4|3|2,3941
2,5,4,3,3,21,marginal,2|5|4|3|3,3942
2,5,4,3,4,21,marginal,2|5|4|3|4,3943
2,5,4,3,5,26,marginal,2|5|4|3|5,3944
2,5,4,3,6,20,marginal,2|5|4|3|6,3945
2,5,4,3,7,4,unreliable,2|5|4|3|7,3946
2,5,4,4,1,5,unreliable,2|5|4|4|1,3947
2,5,4,4,2,16,marginal,2|5|4|4|2,3948
2,5,4,4,3,40,reliable,2|5|4|4|3,3949
2,5,4,4,4,59,reliable,2|5|4|4|4,3950
2,5,4,4,5,135,reliable,2|5|4|4|5,3951
2,5,4,4,6,132,reliable,2|5|4|4|6,3952
2,5,4,4,7,82,reliable,2|5|4|4|7,3953
2,5,5,1,1,1,unreliable,2|5|5|1|1,3954
2,5,5,1,2,2,unreliable,2|5|5|1|2,3955
2,5,5,1,3,2,unreliable,2|5|5|1|3,3956
2,5,5,1,4,1,unreliable,2|5|5|1|4,3957
2,5,5,2,1,7,unreliable,2|5|5|2|1,3958
2,5,5,2,2,10,marginal,2|5|5|2|2,3959
2,5,5,2,3,11,marginal,2|5|5|2|3,3960
2,5,5,2,4,6,unreliable,2|5|5|2|4,3961
2,5,5,2,5,14,marginal,2|5|5|2|5,3962
2,5,5,2,6,3,unreliable,2|5|5|2|6,3963
2,5,5,3,1,3,unreliable,2|5|5|3|1,3964
2,5,5,3,2,2,unreliable,2|5|5|3|2,3965
2,5,5,3,3,8,unreliable,2|5|5|3|3,3966
2,5,5,3,4,11,marginal,2|5|5|3|4,3967
2,5,5,3,5,5,unreliable,2|5|5|3|5,3968
2,5,5,3,6,3,unreliable,2|5|5|3|6,3969
2,5,5,3,7,1,unreliable,2|5|5|3|7,3970
2,5,5,4,1,3,unreliable,2|5|5|4|1,3971
2,5,5,4,3,4,unreliable,2|5|5|4|3,3972
2,5,5,4,4,3,unreliable,2|5|5|4|4,3973
2,5,5,4,5,12,marginal,2|5|5|4|5,3974
2,5,5,4,6,12,marginal,2|5|5|4|6,3975
2,5,5,4,7,5,unreliable,2|5|5|4|7,3976
2,5,6,1,1,13,marginal,2|5|6|1|1,3977
2,5,6,1,2,7,unreliable,2|5|6|1|2,3978
2,5,6,1,3,7,unreliable,2|5|6|1|3,3979
2,5,6,1,4,7,unreliable,2|5|6|1|4,3980
2,5,6,1,5,4,unreliable,2|5|6|1|5,3981
2,5,6,1,6,1,unreliable,2|5|6|1|6,3982
2,5,6,2,1,18,marginal,2|5|6|2|1,3983
2,5,6,2,2,25,marginal,2|5|6|2|2,3984
2,5,6,2,3,24,marginal,2|5|6|2|3,3985
2,5,6,2,4,25,marginal,2|5|6|2|4,3986
2,5,6,2,5,29,marginal,2|5|6|2|5,3987
2,5,6,2,6,11,marginal,2|5|6|2|6,3988
2,5,6,2,7,2,unreliable,2|5|6|2|7,3989
2,5,6,3,1,16,marginal,2|5|6|3|1,3990
2,5,6,3,2,30,reliable,2|5|6|3|2,3991
2,5,6,3,3,49,reliable,2|5|6|3|3,3992
2,5,6,3,4,34,reliable,2|5|6|3|4,3993
2,5,6,3,5,73,reliable,2|5|6|3|5,3994
2,5,6,3,6,34,reliable,2|5|6|3|6,3995
2,5,6,3,7,8,unreliable,2|5|6|3|7,3996
2,5,6,4,1,6,unreliable,2|5|6|4|1,3997
2,5,6,4,2,16,marginal,2|5|6|4|2,3998
2,5,6,4,3,26,marginal,2|5|6|4|3,3999
2,5,6,4,4,55,reliable,2|5|6|4|4,4000
2,5,6,4,5,96,reliable,2|5|6|4|5,4001
2,5,6,4,6,100,reliable,2|5|6|4|6,4002
2,5,6,4,7,45,reliable,2|5|6|4|7,4003
2,5,7,1,1,146,reliable,2|5|7|1|1,4004
2,5,7,1,2,171,reliable,2|5|7|1|2,4005
2,5,7,1,3,128,reliable,2|5|7|1|3,4006
2,5,7,1,4,67,reliable,2|5|7|1|4,4007
2,5,7,1,5,41,reliable,2|5|7|1|5,4008
2,5,7,1,6,12,marginal,2|5|7|1|6,4009
2,5,7,2,1,115,reliable,2|5|7|2|1,4010
2,5,7,2,2,156,reliable,2|5|7|2|2,4011
2,5,7,2,3,148,reliable,2|5|7|2|3,4012
2,5,7,2,4,107,reliable,2|5|7|2|4,4013
2,5,7,2,5,98,reliable,2|5|7|2|5,4014
2,5,7,2,6,37,reliable,2|5|7|2|6,4015
2,5,7,2,7,5,unreliable,2|5|7|2|7,4016
2,5,7,3,1,56,reliable,2|5|7|3|1,4017
2,5,7,3,2,120,reliable,2|5|7|3|2,4018
2,5,7,3,3,143,reliable,2|5|7|3|3,4019
2,5,7,3,4,178,reliable,2|5|7|3|4,4020
2,5,7,3,5,165,reliable,2|5|7|3|5,4021
2,5,7,3,6,96,reliable,2|5|7|3|6,4022
2,5,7,3,7,18,marginal,2|5|7|3|7,4023
2,5,7,4,1,28,marginal,2|5|7|4|1,4024
2,5,7,4,2,87,reliable,2|5|7|4|2,4025
2,5,7,4,3,103,reliable,2|5|7|4|3,4026
2,5,7,4,4,170,reliable,2|5|7|4|4,4027
2,5,7,4,5,284,reliable,2|5|7|4|5,4028
2,5,7,4,6,268,reliable,2|5|7|4|6,4029
2,5,7,4,7,94,reliable,2|5|7|4|7,4030
2,6,1,1,1,103,reliable,2|6|1|1|1,4031
2,6,1,1,2,99,reliable,2|6|1|1|2,4032
2,6,1,1,3,83,reliable,2|6|1|1|3,4033
2,6,1,1,4,72,reliable,2|6|1|1|4,4034
2,6,1,1,5,51,reliable,2|6|1|1|5,4035
2,6,1,1,6,17,marginal,2|6|1|1|6,4036
2,6,1,2,1,218,reliable,2|6|1|2|1,4037
2,6,1,2,2,340,reliable,2|6|1|2|2,4038
2,6,1,2,3,463,reliable,2|6|1|2|3,4039
2,6,1,2,4,445,reliable,2|6|1|2|4,4040
2,6,1,2,5,627,reliable,2|6|1|2|5,4041
2,6,1,2,6,306,reliable,2|6|1|2|6,4042
2,6,1,2,7,61,reliable,2|6|1|2|7,4043
2,6,1,3,1,212,reliable,2|6|1|3|1,4044
2,6,1,3,2,375,reliable,2|6|1|3|2,4045
2,6,1,3,3,605,reliable,2|6|1|3|3,4046
2,6,1,3,4,785,reliable,2|6|1|3|4,4047
2,6,1,3,5,1423,reliable,2|6|1|3|5,4048
2,6,1,3,6,927,reliable,2|6|1|3|6,4049
2,6,1,3,7,199,reliable,2|6|1|3|7,4050
2,6,1,4,1,106,reliable,2|6|1|4|1,4051
2,6,1,4,2,197,reliable,2|6|1|4|2,4052
2,6,1,4,3,493,reliable,2|6|1|4|3,4053
2,6,1,4,4,900,reliable,2|6|1|4|4,4054
