age_group,sex,education,income_group,race_group,obesity_rate,n,reliable,obesity_rate_smoothed,obesity_rate_modeled
25-29,Male,Graduated high school,35k-50k,NH-White,0.3358566963451393,1272,1,0.3359418930251241,0.3349250912580094
75-79,Male,Graduated college or technical school,25k-35k,NH-White,0.3063297026446257,1253,1,0.3071065817470074,0.2623606116920756
55-59,Female,Attended college or technical school,25k-35k,NH-White,0.454814519985978,1231,1,0.4520724037037537,0.46840452750356265
50-54,Female,Attended college or technical school,35k-50k,NH-White,0.4692499924064757,1231,1,0.4661644469627805,0.4819021271911242
60-64,Male,Attended college or technical school,15k-25k,NH-White,0.3992274284871681,1228,1,0.3978043792924776,0.4218566091786058
55-59,Male,Graduated high school,25k-35k,NH-White,0.4390721732919436,1220,1,0.4366837427070925,0.4485571556895086
65-69,Female,Graduated high school,<15k,NH-White,0.3961806011575036,1217,1,0.3948182987781687,0.4122372185865386
55-59,Female,Graduated high school,15k-25k,NH-White,0.4969013506065397,1216,1,0.4931128967136813,0.46770286450599646
35-39,Female,Graduated high school,50k-100k,NH-White,0.4316057152829353,1210,1,0.4293786632742308,0.42888555686393165
30-34,Male,Graduated high school,100k-200k,NH-White,0.3640741361186026,1200,1,0.3634760896829412,0.3601002500703601
60-64,Male,Graduated high school,<15k,NH-White,0.3956468860562407,1190,1,0.3942675585037877,0.4172278458352148
25-29,Male,Graduated college or technical school,35k-50k,NH-White,0.1831610247680439,1181,1,0.187035340395338,0.26529929309201655
80+,Female,Graduated high school,<15k,NH-White,0.2418000344776604,1179,1,0.2442256969535617,0.23528386255678765
80+,Female,Graduated college or technical school,15k-25k,NH-White,0.246801041621539,1177,1,0.2491064233274613,0.18464531181619842
65-69,Female,Graduated college or technical school,15k-25k,NH-White,0.3823253485802861,1160,1,0.3812470851435515,0.340470335028179
30-34,Female,Graduated high school,50k-100k,NH-White,0.4064853145946696,1159,1,0.4047965572606531,0.4010067580122123
70-74,Female,Graduated college or technical school,15k-25k,NH-White,0.3753563794589011,1155,1,0.3744499959854221,0.317447443511869
18-24,Male,Graduated college or technical school,100k-200k,NH-White,0.1552044250192211,1151,1,0.1598873159735969,0.1493641144585002
18-24,Male,Attended college or technical school,35k-50k,NH-White,0.1914996524677151,1146,1,0.1952765550133469,0.21418404439350194
55-59,Male,Graduated high school,15k-25k,NH-White,0.4594354232332034,1140,1,0.4563615465414927,0.44609772549509685
75-79,Male,Attended college or technical school,100k-200k,NH-White,0.3349453942002031,1140,1,0.3350635695349795,0.2993134717465736
55-59,Male,Attended college or technical school,35k-50k,NH-White,0.4262146947508757,1137,1,0.4239869193654157,0.4398626140056117
25-29,Male,Attended college or technical school,100k-200k,NH-White,0.3024775888453751,1119,1,0.3034456474200777,0.30845524909994904
50-54,Female,Graduated college or technical school,35k-50k,NH-White,0.4249508066862594,1107,1,0.4226975989176637,0.40181579418631014
30-34,Female,Attended college or technical school,35k-50k,NH-White,0.4638660517044018,1097,1,0.4605569526951405,0.4059462217031919
40-44,Female,Attended college or technical school,35k-50k,NH-White,0.4837640231707408,1095,1,0.4799184287463606,0.4548608736814919
55-59,Female,Attended college or technical school,15k-25k,NH-White,0.4653879587309851,1094,1,0.4620294073126265,0.46592822169469017
70-74,Female,Graduated college or technical school,200k+,NH-White,0.1482093493552564,1086,1,0.1533530290031388,0.2180068569917533
50-54,Female,Graduated high school,100k-200k,NH-White,0.3994573444112339,1085,1,0.3978456014833034,0.45523977864563236
75-79,Male,Graduated high school,15k-25k,NH-White,0.3118432348864965,1079,1,0.3125928560957838,0.3293621348228883
35-39,Female,Attended college or technical school,35k-50k,NH-White,0.4946517193629381,1075,1,0.4904409278577856,0.43391965687075595
30-34,Female,Graduated college or technical school,35k-50k,NH-White,0.3735334441499587,1070,1,0.3726067383710457,0.33043218304611255
40-44,Female,Graduated college or technical school,35k-50k,NH-White,0.3460466768862528,1069,1,0.345869449098361,0.37600702296689037
18-24,Female,Graduated high school,25k-35k,NH-White,0.2869708977534653,1064,1,0.2884128539098552,0.23548618894561732
60-64,Female,Attended college or technical school,<15k,NH-White,0.4139868920977761,1051,1,0.4119212308625876,0.4367869925723012
18-24,Male,Graduated high school,50k-100k,Hispanic,0.2462457457348586,1038,1,0.2488667706371514,0.23645154397549084
45-49,Female,Attended college or technical school,35k-50k,NH-White,0.488676206839554,1034,1,0.4844716398870238,0.4767736519618154
25-29,Male,Attended college or technical school,35k-50k,NH-White,0.3074379609604569,1031,1,0.3083460553420599,0.33333875888968334
30-34,Male,Graduated high school,35k-50k,NH-White,0.3316455595971174,1022,1,0.3318710920874035,0.3868196038323848
18-24,Male,Attended college or technical school,25k-35k,NH-White,0.1711795032739798,1020,1,0.175990209816337,0.21894938550336462
55-59,Female,Graduated high school,<15k,NH-White,0.4542245820829106,1017,1,0.4509388987067952,0.4612016461429938
30-34,Female,Attended college or technical school,100k-200k,NH-White,0.2984896324151466,1014,1,0.2996696496519666,0.3787217023808228
65-69,Female,Attended college or technical school,<15k,NH-White,0.3932425023117958,1007,1,0.3916893218858948,0.41051072726102095
70-74,Female,Graduated high school,<15k,NH-White,0.3933652409713543,1007,1,0.3918085097645595,0.38721055433843604
35-39,Female,Graduated college or technical school,35k-50k,NH-White,0.4151376804430174,1002,1,0.412940487181781,0.3563232177696714
50-54,Male,Graduated high school,35k-50k,NH-White,0.435503999805188,997,1,0.4327011828368714,0.4619798584758318
30-34,Male,Attended college or technical school,35k-50k,NH-White,0.3444757094865155,991,1,0.3443311019283363,0.3851298119961926
65-69,Male,Graduated high school,<15k,NH-White,0.3549816939828664,989,1,0.3545274998201662,0.3913107114847067
18-24,Female,Attended college or technical school,25k-35k,NH-White,0.2627741984523087,988,1,0.2650368713541999,0.23420498203393061
35-39,Male,Graduated high school,35k-50k,NH-White,0.3515104823860598,987,1,0.3511577906418245,0.414394436957412
35-39,Male,Attended college or technical school,35k-50k,NH-White,0.3686356692618442,980,1,0.3677718642022791,0.4126652541637593
18-24,Female,Attended college or technical school,35k-50k,NH-White,0.240940544509395,962,1,0.243922813292069,0.22920504641771774
50-54,Female,Attended college or technical school,25k-35k,NH-White,0.5042715040214177,953,1,0.4992445272635866,0.48891792704565423
18-24,Female,Graduated high school,35k-50k,NH-White,0.283410690512458,945,1,0.2851381841045818,0.23046713302134522
18-24,Female,Graduated college or technical school,100k-200k,NH-White,0.1234773628628913,944,1,0.130132707916082,0.16076925344094609
35-39,Female,Attended college or technical school,25k-35k,NH-White,0.5182007113672148,939,1,0.5126698606207525,0.4408312775494435
60-64,Male,Graduated college or technical school,25k-35k,NH-White,0.3326707549320472,932,1,0.3328854163870712,0.34735406221666487
60-64,Female,Graduated college or technical school,15k-25k,NH-White,0.3948470809626802,931,1,0.3931209774650882,0.36503961124797313
80+,Male,Attended college or technical school,15k-25k,NH-White,0.1815317989061122,930,1,0.1864699999483113,0.2232569633689087
40-44,Female,Attended college or technical school,25k-35k,NH-White,0.4428204170608952,925,1,0.4395764531403378,0.46183392083163244
55-59,Female,Attended college or technical school,<15k,NH-White,0.4940956696276912,922,1,0.4892256663491867,0.45943038017554716
50-54,Female,Graduated high school,35k-50k,NH-White,0.4615606329111904,914,1,0.4576833108564857,0.4836825103933321
50-54,Male,Attended college or technical school,35k-50k,NH-White,0.451539037048616,913,1,0.4479764239587284,0.4602081565619231
18-24,Female,Attended college or technical school,100k-200k,NH-White,0.1655536638702392,913,1,0.1710892068729829,0.2096504471228509
80+,Female,Did not graduate high school,15k-25k,NH-White,0.2887946396557718,904,1,0.2904250334223899,0.22610578372331602
25-29,Female,Graduated high school,50k-100k,NH-White,0.390498857722076,903,1,0.3888607668710923,0.3482900290029374
45-49,Female,Graduated college or technical school,35k-50k,NH-White,0.4440938252668987,900,1,0.4407215803310789,0.3968867159545266
30-34,Male,Graduated college or technical school,35k-50k,NH-White,0.3005721833361458,885,1,0.3018502833007471,0.31145783929208204
50-54,Female,Graduated high school,25k-35k,NH-White,0.5585895490397244,882,1,0.5513844399350125,0.4906996809463359
40-44,Male,Graduated high school,35k-50k,NH-White,0.3868494086507842,881,1,0.3852919385170531,0.43511765299402566
45-49,Female,Attended college or technical school,25k-35k,NH-White,0.4989493687428124,878,1,0.4936830096078015,0.4837845069094141
55-59,Male,Graduated high school,<15k,NH-White,0.4452772666900985,876,1,0.4417765039605086,0.43964877868237157
40-44,Male,Attended college or technical school,35k-50k,NH-White,0.4726565375850665,875,1,0.4682443064692018,0.43336598967234535
65-69,Female,Graduated high school,100k-200k,NH-White,0.3391088275456905,874,1,0.3391236086754735,0.38675932529566254
25-29,Male,Graduated high school,100k-200k,NH-White,0.2656365187540518,873,1,0.2680922567441658,0.30997822408475023
55-59,Male,Attended college or technical school,25k-35k,NH-White,0.3903148217229518,867,1,0.3886171431454779,0.4467941820319329
50-54,Female,Graduated high school,15k-25k,NH-White,0.5502726150612591,863,1,0.5431936100398221,0.48821375637693687
55-59,Female,Graduated college or technical school,25k-35k,NH-White,0.3916068644126994,861,1,0.3898542505353857,0.3888776618473575
50-54,Female,Attended college or technical school,15k-25k,NH-White,0.4792494098600957,856,1,0.4745193248396573,0.48643240777236907
55-59,Male,Graduated college or technical school,35k-50k,NH-White,0.3436319155478108,853,1,0.3434933759116388,0.3618828143073886
25-29,Female,Attended college or technical school,35k-50k,NH-White,0.4069291768778438,850,1,0.404632303765752,0.3529627801018284
30-34,Female,Attended college or technical school,25k-35k,NH-White,0.4693732290749827,850,1,0.4649475814561702,0.41273714361907937
25-29,Male,Graduated college or technical school,200k+,NH-White,0.1325544567738011,850,1,0.1396112673016198,0.1806044903458378
50-54,Female,Graduated college or technical school,50k-100k,NH-Black,0.6029472064537101,845,1,0.5939165901955196,0.4827188898414659
75-79,Male,Attended college or technical school,15k-25k,NH-White,0.3588727738547234,838,1,0.3582050823248303,0.3277891647042344
75-79,Female,Attended college or technical school,100k-200k,NH-White,0.2794987556398104,834,1,0.281584015244556,0.31788954427313404
45-49,Female,Graduated high school,100k-200k,NH-White,0.3641551750824316,831,1,0.3632979993742104,0.4501485169880302
70-74,Male,Graduated college or technical school,15k-25k,NH-White,0.3174034022809006,829,1,0.3181770051904087,0.29888588533413524
65-69,Male,Graduated college or technical school,15k-25k,NH-White,0.3849514274683744,824,1,0.383356678222055,0.3211960843248887
25-29,Male,Graduated high school,25k-35k,NH-White,0.3487107495269776,816,1,0.3483860503329885,0.34121033553837427
18-24,Female,Graduated college or technical school,35k-50k,NH-White,0.2160612588878181,812,1,0.2204612460624736,0.176784397641519
75-79,Female,Graduated college or technical school,15k-25k,NH-White,0.278088272174624,812,1,0.2802782707523624,0.2775591033342781
45-49,Male,Graduated high school,35k-50k,NH-White,0.4297538856043405,812,1,0.4265401212332767,0.4568764362569618
40-44,Female,Graduated college or technical school,50k-100k,NH-Black,0.4581693592184292,809,1,0.4539280555129961,0.4556721140843453
65-69,Female,Graduated college or technical school,50k-100k,NH-Black,0.5110706403524182,808,1,0.504930434811991,0.41324047292469424
70-74,Female,Attended college or technical school,<15k,NH-White,0.4163319256255157,803,1,0.4135668226230296,0.3855201284201458
50-54,Male,Graduated high school,25k-35k,NH-White,0.4799744052479552,801,1,0.4749050849233533,0.46896815472649633
18-24,Female,Attended college or technical school,15k-25k,NH-White,0.2192519918670975,801,1,0.2235950330363894,0.232425472800514
18-24,Male,Graduated high school,25k-35k,Hispanic,0.2370004694147852,797,1,0.2407206784658746,0.24666240321192462
30-34,Female,Graduated high school,25k-35k,NH-White,0.3905174040904907,793,1,0.3886596943031028,0.414466415074817
55-59,Female,Graduated college or technical school,50k-100k,NH-Black,0.4760258041512131,791,1,0.4710390232049988,0.4622303511021389
18-24,Male,Graduated high school,35k-50k,Hispanic,0.2485851353399283,789,1,0.2519173366921831,0.24148038188098236
18-24,Male,Graduated high school,15k-25k,NH-White,0.1868845508158113,784,1,0.192511197551954,0.21846783266189043
80+,Male,Attended college or technical school,100k-200k,NH-White,0.2129221548428989,778,1,0.2176238408854825,0.20114491594502176
60-64,Female,Graduated college or technical school,50k-100k,NH-Black,0.5341227129506726,773,1,0.5268536538960952,0.4395611776608066
50-54,Female,Graduated college or technical school,100k-200k,NH-Black,0.4900678909233716,763,1,0.4843738054756961,0.46114662572750864
45-49,Male,Attended college or technical school,200k+,NH-White,0.3510082403417128,761,1,0.3505738278985308,0.33766736286956794
70-74,Male,Graduated high school,100k-200k,NH-White,0.3560165713809627,760,1,0.3553914192623116,0.34245684672612453
35-39,Female,Graduated high school,35k-50k,NH-White,0.4484442668629552,758,1,0.4442987071698154,0.43567183742735943
40-44,Female,Graduated high school,25k-35k,NH-White,0.4652599200721692,757,1,0.4604680895328165,0.4636065061081131
45-49,Female,Graduated college or technical school,50k-100k,NH-Black,0.5658462903703914,757,1,0.5572201636316148,0.47758973500842045
18-24,Male,Attended college or technical school,15k-25k,NH-White,0.1737861695421295,752,1,0.1801455581373093,0.21725290544997153
50-54,Male,Attended college or technical school,200k+,NH-White,0.374283353013221,752,1,0.3729510338026044,0.3422783660231146
55-59,Male,Attended college or technical school,200k+,NH-White,0.4159240519800616,749,1,0.412982980617151,0.324016897725102
50-54,Female,Attended college or technical school,<15k,NH-White,0.4508013809167098,746,1,0.4465005890870618,0.47990556468508627
25-29,Female,Graduated college or technical school,50k-100k,Hispanic,0.230068838022479,746,1,0.2343015207892575,0.307677572963451
60-64,Male,Attended college or technical school,<15k,NH-White,0.3671893966017723,744,1,0.3661182662007921,0.415495228555613
40-44,Female,Graduated high school,100k-200k,NH-White,0.3282565590176037,744,1,0.3286944533291882,0.42845738147039025
25-29,Female,Attended college or technical school,25k-35k,NH-White,0.3993819825661815,743,1,0.3970600776382502,0.3594035992648123
70-74,Female,Graduated college or technical school,50k-100k,NH-Black,0.4093914820296443,739,1,0.4066670119474664,0.38819312826229363
40-44,Female,Graduated high school,35k-50k,NH-White,0.5174219264365034,739,1,0.5104830046869577,0.45662940405385843
35-39,Female,Graduated high school,25k-35k,NH-White,0.5024860421599774,739,1,0.496129794699503,0.4425895465448517
75-79,Female,Graduated high school,<15k,NH-White,0.352371879075438,737,1,0.3518705369573564,0.3429608642793253
30-34,Female,Graduated college or technical school,50k-100k,Hispanic,0.3358506690214399,737,1,0.3359955280788731,0.35762039473403484
25-29,Female,Graduated high school,35k-50k,NH-White,0.4807138073408511,736,1,0.4751853644524294,0.3545928285269729
40-44,Male,Graduated high school,25k-35k,NH-White,0.3411903683902008,733,1,0.3411260380048646,0.44203345518890047
30-34,Male,Graduated high school,25k-35k,NH-White,0.3776677006633672,732,1,0.3761671704111277,0.393502507266026
35-39,Male,Graduated college or technical school,35k-50k,NH-White,0.3399633772074982,732,1,0.3399472691385606,0.33660955981096435
25-29,Female,Graduated college or technical school,25k-35k,NH-White,0.2411885549633572,729,1,0.2450765263978681,0.2883450166941097
