age_group,sex,education,income_group,race_group,obesity_rate,n,reliable
30-34,Female,Graduated high school,100k-200k,Other/Multiracial,0.5275888651588996,24,0
18-24,Male,Did not graduate high school,25k-35k,Other/Multiracial,0.2263619597483355,24,0
18-24,Female,Graduated high school,200k+,Asian,0.0036559680631387,24,0
60-64,Male,Did not graduate high school,25k-35k,Other/Multiracial,0.2823866567330549,24,0
18-24,Male,Attended college or technical school,200k+,NH-Black,0.1638147385058237,24,0
45-49,Male,Graduated high school,100k-200k,NHOPI,0.586022431878068,24,0
70-74,Male,Attended college or technical school,15k-25k,Asian,0.0091516928408418,24,0
75-79,Female,Attended college or technical school,25k-35k,Asian,0.006953804763375,24,0
35-39,Female,Did not graduate high school,25k-35k,NH-Black,0.3113462175607693,24,0
50-54,Male,Graduated college or technical school,<15k,Other/Multiracial,0.6034556620257175,24,0
70-74,Male,Graduated high school,35k-50k,Asian,0.0272395516365227,24,0
18-24,Female,Graduated college or technical school,200k+,NH-Black,0.2758571705083534,24,0
35-39,Female,Did not graduate high school,<15k,AIAN,0.6016115299076378,24,0
60-64,Male,Graduated college or technical school,<15k,Other/Multiracial,0.173884054749297,24,0
45-49,Male,Graduated college or technical school,35k-50k,AIAN,0.396851834934626,24,0
50-54,Female,Graduated high school,25k-35k,Asian,0.2721095198266378,24,0
70-74,Female,Did not graduate high school,100k-200k,NH-White,0.5054313639094509,24,0
55-59,Male,Attended college or technical school,35k-50k,Asian,0.0797689226389767,24,0
40-44,Male,Graduated high school,50k-100k,NHOPI,0.5612551262316866,24,0
75-79,Female,Graduated college or technical school,15k-25k,Asian,0.3051127818656738,24,0
18-24,Male,Graduated college or technical school,50k-100k,AIAN,0.2643503701508052,24,0
55-59,Female,Graduated college or technical school,15k-25k,Asian,0.1881180807335182,24,0
25-29,Female,Graduated high school,200k+,NH-White,0.1909039058589673,24,0
55-59,Male,Graduated high school,100k-200k,Asian,0.1643015857555293,24,0
18-24,Male,Attended college or technical school,15k-25k,AIAN,0.1987444451791956,24,0
80+,Female,Graduated college or technical school,15k-25k,AIAN,0.019950559862475,24,0
75-79,Female,Graduated college or technical school,15k-25k,AIAN,0.4666589736920095,24,0
70-74,Male,Graduated college or technical school,50k-100k,NHOPI,0.1076551434628842,24,0
60-64,Male,Graduated high school,25k-35k,Asian,0.1506412351817613,24,0
18-24,Female,Graduated college or technical school,15k-25k,Other/Multiracial,0.5114968219142901,24,0
45-49,Male,Attended college or technical school,200k+,Other/Multiracial,0.3303517441865444,24,0
45-49,Male,Graduated college or technical school,<15k,Other/Multiracial,0.3484547648136885,24,0
45-49,Male,Graduated college or technical school,<15k,NH-Black,0.2240427146384629,24,0
25-29,Male,Graduated high school,<15k,AIAN,0.2719916701993357,24,0
55-59,Female,Graduated high school,25k-35k,NHOPI,0.5599538292084919,24,0
18-24,Male,Graduated college or technical school,<15k,NH-Black,0.2513747656551028,24,0
55-59,Female,Attended college or technical school,50k-100k,NHOPI,0.3603505256775671,24,0
40-44,Male,Did not graduate high school,35k-50k,NH-Black,0.4299296491732542,24,0
40-44,Male,Attended college or technical school,<15k,AIAN,0.1391663205739354,24,0
75-79,Male,Graduated college or technical school,25k-35k,Asian,0.0388991460689842,24,0
60-64,Male,Attended college or technical school,25k-35k,Asian,0.1433508662216282,25,0
40-44,Female,Graduated college or technical school,200k+,AIAN,0.0578903026412391,25,0
65-69,Female,Attended college or technical school,15k-25k,Asian,0.0242469692958889,25,0
70-74,Male,Did not graduate high school,15k-25k,Other/Multiracial,0.1081833236944264,25,0
35-39,Male,Graduated college or technical school,200k+,AIAN,0.1592537337784987,25,0
25-29,Male,Attended college or technical school,15k-25k,AIAN,0.348560891408423,25,0
75-79,Male,Graduated high school,50k-100k,Asian,0.0506421900040642,25,0
65-69,Female,Did not graduate high school,50k-100k,Hispanic,0.4755515623904891,25,0
70-74,Male,Graduated college or technical school,25k-35k,AIAN,0.6427478123690951,25,0
60-64,Male,Graduated high school,100k-200k,Asian,0.2964745187881175,25,0
80+,Female,Graduated high school,50k-100k,Hispanic,0.0630393402639828,25,0
80+,Female,Graduated college or technical school,<15k,Hispanic,0.1939385951268845,25,0
60-64,Female,Graduated high school,<15k,Asian,0.3177345388207305,25,0
70-74,Female,Graduated high school,50k-100k,Asian,0.0059963582964443,25,0
60-64,Female,Graduated college or technical school,100k-200k,NHOPI,0.003939128173188,25,0
18-24,Male,Did not graduate high school,15k-25k,NH-Black,0.0487770507977155,25,0
18-24,Male,Graduated college or technical school,200k+,NH-Black,0.0782470965851964,25,0
45-49,Female,Did not graduate high school,<15k,AIAN,0.6703704086925197,25,0
50-54,Female,Did not graduate high school,<15k,Other/Multiracial,0.2604538729740178,25,0
45-49,Female,Graduated high school,50k-100k,Asian,0.3095073585497418,25,0
40-44,Male,Attended college or technical school,50k-100k,NHOPI,0.60297007083403,25,0
30-34,Male,Attended college or technical school,50k-100k,NHOPI,0.6125621038552542,25,0
35-39,Male,Attended college or technical school,25k-35k,Asian,0.3383822329428358,25,0
50-54,Female,Did not graduate high school,35k-50k,NH-Black,0.2560955017539579,25,0
60-64,Female,Attended college or technical school,15k-25k,Asian,0.6589675296154324,25,0
75-79,Male,Attended college or technical school,35k-50k,Asian,0.0979589024484045,25,0
18-24,Female,Graduated college or technical school,200k+,Hispanic,0.0545298637578183,25,0
40-44,Female,Attended college or technical school,50k-100k,NHOPI,0.4011629383175389,25,0
45-49,Female,Graduated college or technical school,<15k,Other/Multiracial,0.4919008983026841,25,0
30-34,Female,Graduated high school,25k-35k,NHOPI,0.4315029562085436,25,0
18-24,Male,Did not graduate high school,100k-200k,Hispanic,0.1798642177738295,25,0
40-44,Male,Graduated college or technical school,50k-100k,NHOPI,0.2236388706403707,25,0
65-69,Male,Did not graduate high school,15k-25k,Other/Multiracial,0.7786888877809458,25,0
55-59,Male,Graduated high school,25k-35k,NHOPI,0.3642979767652115,25,0
30-34,Female,Graduated college or technical school,<15k,Asian,0.0172001904042375,25,0
30-34,Female,Attended college or technical school,15k-25k,Asian,0.1751746432187457,25,0
35-39,Female,Attended college or technical school,50k-100k,NHOPI,0.4877835934468914,25,0
50-54,Female,Graduated high school,50k-100k,Asian,0.2431810708641689,25,0
80+,Male,Graduated high school,50k-100k,Asian,0.1592310085786336,25,0
40-44,Male,Graduated high school,200k+,Other/Multiracial,0.4544095264022618,25,0
60-64,Male,Attended college or technical school,200k+,Hispanic,0.3970677624980515,25,0
30-34,Female,Graduated college or technical school,<15k,Other/Multiracial,0.1104616346642169,25,0
45-49,Female,Attended college or technical school,35k-50k,Asian,0.1403935687812365,25,0
65-69,Male,Did not graduate high school,50k-100k,NH-Black,0.641913648893464,26,0
35-39,Female,Graduated college or technical school,<15k,Other/Multiracial,0.5766720399435514,26,0
80+,Female,Attended college or technical school,35k-50k,AIAN,0.3727948851545227,26,0
50-54,Male,Attended college or technical school,100k-200k,NHOPI,0.2349210865725695,26,0
18-24,Female,Graduated high school,50k-100k,NHOPI,0.4602656852610642,26,0
25-29,Female,Attended college or technical school,15k-25k,Asian,0.142481083537221,26,0
35-39,Female,Graduated college or technical school,<15k,Asian,0.0310813574040561,26,0
25-29,Male,Graduated high school,35k-50k,NHOPI,0.3841599044399961,26,0
65-69,Female,Graduated high school,100k-200k,Hispanic,0.0758664321141305,26,0
45-49,Male,Did not graduate high school,35k-50k,NH-Black,0.3688363595378572,26,0
60-64,Female,Graduated high school,25k-35k,Asian,0.0225333973523876,26,0
80+,Female,Attended college or technical school,35k-50k,Asian,0.1083787041008,26,0
30-34,Female,Did not graduate high school,<15k,AIAN,0.3476778390971722,26,0
75-79,Male,Attended college or technical school,<15k,Hispanic,0.2945822572999338,26,0
75-79,Male,Attended college or technical school,<15k,NH-Black,0.1752193695963559,26,0
80+,Male,Did not graduate high school,15k-25k,Other/Multiracial,0.1024872245027868,26,0
65-69,Female,Graduated high school,50k-100k,Asian,0.0508608218417311,26,0
70-74,Male,Attended college or technical school,100k-200k,Asian,0.0999012915837174,26,0
40-44,Female,Attended college or technical school,25k-35k,Asian,0.1982367599534928,26,0
70-74,Female,Attended college or technical school,25k-35k,Asian,0.0573060675055448,26,0
75-79,Male,Graduated high school,50k-100k,AIAN,0.3636559890348532,26,0
50-54,Female,Graduated college or technical school,15k-25k,AIAN,0.4096549627318412,26,0
65-69,Male,Did not graduate high school,200k+,NH-White,0.4321140087805861,26,0
45-49,Male,Graduated college or technical school,200k+,AIAN,0.3359408775752383,26,0
45-49,Female,Graduated high school,35k-50k,AIAN,0.5065009340182678,26,0
80+,Female,Attended college or technical school,25k-35k,Asian,0.1755266065498488,26,0
35-39,Female,Attended college or technical school,200k+,Hispanic,0.3696493992926685,26,0
35-39,Female,Did not graduate high school,100k-200k,NH-White,0.12073391775202,26,0
50-54,Male,Graduated college or technical school,35k-50k,AIAN,0.3924293141759441,26,0
35-39,Male,Graduated high school,15k-25k,AIAN,0.253740237177646,26,0
30-34,Male,Did not graduate high school,25k-35k,NH-Black,0.2241566866565501,26,0
70-74,Female,Graduated college or technical school,50k-100k,NHOPI,0.0871209168928573,26,0
70-74,Female,Did not graduate high school,<15k,AIAN,0.6380635696587593,26,0
70-74,Male,Graduated college or technical school,15k-25k,Asian,0.0375397847265248,26,0
65-69,Male,Graduated college or technical school,<15k,Other/Multiracial,0.1605408266424016,26,0
50-54,Male,Graduated college or technical school,15k-25k,Asian,0.0553749264444081,26,0
45-49,Male,Graduated high school,200k+,NH-Black,0.389305899434346,26,0
45-49,Male,Graduated college or technical school,50k-100k,NHOPI,0.5257803086382831,26,0
75-79,Male,Attended college or technical school,25k-35k,AIAN,0.7476922292203361,26,0
70-74,Male,Attended college or technical school,25k-35k,Asian,0.0519950841969658,26,0
40-44,Female,Graduated college or technical school,15k-25k,Asian,0.3634261013227161,26,0
55-59,Male,Did not graduate high school,15k-25k,AIAN,0.5990942285491582,26,0
40-44,Female,Did not graduate high school,<15k,AIAN,0.1538013437162406,26,0
30-34,Male,Graduated high school,<15k,AIAN,0.3303040594560926,26,0
65-69,Female,Did not graduate high school,100k-200k,NH-White,0.3180244092553992,26,0
75-79,Male,Attended college or technical school,100k-200k,Hispanic,0.0435738786690877,26,0
75-79,Female,Graduated college or technical school,200k+,NH-Black,0.2626190769136126,26,0
30-34,Male,Attended college or technical school,100k-200k,AIAN,0.5855222798771811,26,0
55-59,Male,Graduated high school,35k-50k,NHOPI,0.8069410578272848,27,0
45-49,Female,Graduated high school,35k-50k,Asian,0.0519528747715537,27,0
60-64,Female,Attended college or technical school,100k-200k,AIAN,0.4577369165357687,27,0
80+,Female,Graduated high school,25k-35k,Asian,0.3199192396064345,27,0
25-29,Female,Attended college or technical school,100k-200k,Asian,0.1425138802501329,27,0
30-34,Female,Attended college or technical school,<15k,AIAN,0.537145814100788,27,0
18-24,Male,Graduated high school,15k-25k,NHOPI,0.2901255095573452,27,0
50-54,Female,Graduated high school,50k-100k,NHOPI,0.1163000180113391,27,0
65-69,Female,Attended college or technical school,25k-35k,Asian,0.0984996434983317,27,0
55-59,Female,Graduated college or technical school,100k-200k,NHOPI,0.3048167254020498,27,0
50-54,Male,Did not graduate high school,15k-25k,Other/Multiracial,0.4731631052421267,27,0
70-74,Female,Graduated college or technical school,100k-200k,AIAN,0.0187220442643503,27,0
18-24,Female,Attended college or technical school,200k+,Other/Multiracial,0.0136521337256932,27,0
45-49,Female,Graduated college or technical school,25k-35k,Other/Multiracial,0.1086875899755449,27,0
18-24,Male,Graduated college or technical school,25k-35k,Other/Multiracial,0.0,27,0
80+,Female,Graduated college or technical school,25k-35k,Asian,0.2161204995449275,27,0
70-74,Female,Graduated high school,25k-35k,Asian,0.006489267087036,27,0
40-44,Female,Graduated college or technical school,25k-35k,AIAN,0.6538666521879315,27,0
75-79,Male,Graduated high school,15k-25k,AIAN,0.1271467749884982,27,0
80+,Female,Attended college or technical school,15k-25k,Asian,0.0153225764686817,27,0
65-69,Female,Did not graduate high school,<15k,Other/Multiracial,0.5120273678754711,27,0
50-54,Male,Attended college or technical school,25k-35k,Asian,0.0613496162442322,27,0
45-49,Male,Attended college or technical school,<15k,AIAN,0.670845893188724,27,0
55-59,Male,Graduated college or technical school,35k-50k,AIAN,0.7093337464940531,27,0
80+,Female,Did not graduate high school,15k-25k,Other/Multiracial,0.2021414063595704,27,0
70-74,Female,Graduated high school,<15k,Asian,0.0298229282207781,27,0
65-69,Female,Did not graduate high school,15k-25k,AIAN,0.2450694542985343,27,0
60-64,Female,Graduated high school,25k-35k,NHOPI,0.3153051487721942,27,0
35-39,Male,Did not graduate high school,25k-35k,NH-Black,0.4990579712506793,27,0
50-54,Male,Graduated high school,50k-100k,NHOPI,0.3499757128183272,27,0
75-79,Female,Graduated high school,50k-100k,Other/Multiracial,0.3832250760018197,27,0
60-64,Male,Graduated college or technical school,25k-35k,AIAN,0.2437204602446679,27,0
55-59,Male,Graduated college or technical school,200k+,AIAN,0.0655460375430862,27,0
55-59,Male,Graduated college or technical school,15k-25k,Other/Multiracial,0.2747668791482517,27,0
35-39,Male,Attended college or technical school,200k+,NH-Black,0.4086734749881281,27,0
35-39,Male,Graduated college or technical school,15k-25k,Other/Multiracial,0.1878606673180137,27,0
30-34,Male,Graduated college or technical school,100k-200k,NHOPI,0.3687936680835235,27,0
18-24,Male,Did not graduate high school,35k-50k,Other/Multiracial,0.2025700787746436,27,0
25-29,Male,Attended college or technical school,25k-35k,AIAN,0.2512017824559955,27,0
25-29,Female,Graduated college or technical school,35k-50k,AIAN,0.422946792948208,28,0
75-79,Female,Graduated high school,50k-100k,Asian,0.0431343269562321,28,0
80+,Male,Graduated college or technical school,200k+,Asian,0.0159402101209404,28,0
30-34,Female,Graduated high school,25k-35k,Asian,0.4879259934161843,28,0
70-74,Female,Attended college or technical school,15k-25k,Asian,0.0138148140062947,28,0
45-49,Male,Attended college or technical school,15k-25k,AIAN,0.359531147518808,28,0
60-64,Male,Attended college or technical school,15k-25k,Asian,0.1854614196325416,28,0
25-29,Female,Graduated high school,<15k,AIAN,0.399137270653615,28,0
50-54,Male,Did not graduate high school,35k-50k,NH-Black,0.2645139405905219,28,0
45-49,Male,Attended college or technical school,35k-50k,Asian,0.0524285577747144,28,0
25-29,Male,Graduated high school,<15k,Other/Multiracial,0.2724508692868963,28,0
18-24,Male,Did not graduate high school,50k-100k,NH-Black,0.2621445373587869,28,0
50-54,Female,Graduated high school,35k-50k,AIAN,0.4974641917467955,28,0
45-49,Female,Attended college or technical school,100k-200k,AIAN,0.6419112214610626,28,0
60-64,Female,Graduated college or technical school,50k-100k,NHOPI,0.3934823645215416,28,0
65-69,Male,Did not graduate high school,25k-35k,Other/Multiracial,0.2257288417657488,28,0
65-69,Male,Did not graduate high school,<15k,Other/Multiracial,0.2664523741419112,28,0
65-69,Male,Graduated high school,<15k,Asian,0.2049505890533728,28,0
30-34,Female,Graduated high school,35k-50k,Asian,0.329070754930761,28,0
25-29,Male,Attended college or technical school,100k-200k,AIAN,0.2160714430652854,28,0
35-39,Female,Graduated high school,35k-50k,AIAN,0.3710277017508074,28,0
80+,Female,Attended college or technical school,<15k,Other/Multiracial,0.1169668345423428,28,0
45-49,Female,Attended college or technical school,25k-35k,Asian,0.1266927779718016,28,0
55-59,Female,Graduated college or technical school,50k-100k,NHOPI,0.0278729567265177,28,0
65-69,Female,Graduated college or technical school,<15k,Other/Multiracial,0.3388795966360279,28,0
40-44,Male,Attended college or technical school,15k-25k,AIAN,0.5411293290832586,28,0
50-54,Female,Attended college or technical school,100k-200k,AIAN,0.2492879641987944,28,0
70-74,Male,Graduated high school,25k-35k,Asian,0.6483285363407757,28,0
75-79,Female,Attended college or technical school,35k-50k,AIAN,0.409761602606594,28,0
75-79,Female,Graduated college or technical school,35k-50k,AIAN,0.5766630714046133,28,0
30-34,Male,Graduated high school,15k-25k,Asian,0.3075701405399653,28,0
50-54,Male,Graduated high school,100k-200k,AIAN,0.3692868733429942,28,0
70-74,Female,Graduated high school,100k-200k,NH-Black,0.2371827065667165,28,0
35-39,Female,Graduated college or technical school,100k-200k,NHOPI,0.2414733594148267,28,0
35-39,Female,Attended college or technical school,100k-200k,AIAN,0.5535583784968168,28,0
35-39,Female,Graduated high school,50k-100k,AIAN,0.1694351312934077,28,0
65-69,Male,Attended college or technical school,25k-35k,Asian,0.665842583163701,28,0
75-79,Female,Attended college or technical school,100k-200k,Other/Multiracial,0.2879427100472435,28,0
70-74,Male,Graduated high school,<15k,AIAN,0.0245311498550946,28,0
30-34,Male,Graduated college or technical school,<15k,Asian,0.1534194267771886,28,0
35-39,Male,Graduated college or technical school,35k-50k,AIAN,0.0949840944870165,28,0
40-44,Male,Graduated high school,200k+,NH-Black,0.4260286040817025,28,0
65-69,Female,Graduated college or technical school,<15k,AIAN,0.0704325242823563,29,0
55-59,Female,Attended college or technical school,200k+,Hispanic,0.5201419468910785,29,0
50-54,Male,Graduated high school,35k-50k,Asian,0.0455490332794284,29,0
60-64,Female,Did not graduate high school,50k-100k,Hispanic,0.1790371058489618,29,0
18-24,Female,Graduated high school,15k-25k,NHOPI,0.3871541856890811,29,0
55-59,Female,Graduated high school,100k-200k,Other/Multiracial,0.3308540450723078,29,0
60-64,Male,Attended college or technical school,35k-50k,Asian,0.0422679141453409,29,0
65-69,Male,Graduated college or technical school,<15k,Asian,0.0367950609344453,29,0
70-74,Female,Graduated college or technical school,35k-50k,AIAN,0.127461986951955,29,0
80+,Male,Attended college or technical school,100k-200k,NH-Black,0.1782846968942838,29,0
65-69,Female,Graduated high school,25k-35k,Asian,0.018111876304229,29,0
65-69,Male,Attended college or technical school,50k-100k,NHOPI,0.4445887361098985,29,0
50-54,Male,Graduated college or technical school,50k-100k,NHOPI,0.3012149358735463,29,0
55-59,Male,Graduated college or technical school,<15k,Other/Multiracial,0.416659348208017,29,0
80+,Male,Graduated high school,25k-35k,AIAN,0.0587758687299383,29,0
45-49,Female,Graduated college or technical school,15k-25k,Other/Multiracial,0.3337988289099028,29,0
60-64,Male,Graduated college or technical school,15k-25k,Asian,0.1398542300556551,29,0
45-49,Male,Graduated high school,100k-200k,AIAN,0.6259286961182643,29,0
35-39,Male,Attended college or technical school,<15k,Other/Multiracial,0.1933638522858867,29,0
40-44,Female,Attended college or technical school,100k-200k,AIAN,0.2391196403571633,29,0
18-24,Male,Did not graduate high school,25k-35k,NH-Black,0.1983268355870164,29,0
40-44,Male,Attended college or technical school,200k+,NH-Black,0.4790054933460219,29,0
35-39,Male,Attended college or technical school,15k-25k,AIAN,0.5268381234661966,29,0
25-29,Female,Graduated college or technical school,50k-100k,NHOPI,0.0936137960641751,29,0
60-64,Male,Graduated high school,35k-50k,Asian,0.0652347910763936,29,0
50-54,Male,Graduated high school,200k+,NH-Black,0.7373823290505696,29,0
65-69,Female,Graduated high school,15k-25k,Asian,0.0498441122480425,29,0
35-39,Female,Graduated college or technical school,15k-25k,Other/Multiracial,0.2141809041013853,29,0
80+,Female,Graduated college or technical school,<15k,NH-Black,0.0951782313566682,29,0
50-54,Female,Graduated college or technical school,200k+,AIAN,0.1828304446256278,29,0
65-69,Male,Did not graduate high school,15k-25k,AIAN,0.5450647444094541,29,0
40-44,Male,Graduated college or technical school,200k+,AIAN,0.3838544837141945,29,0
70-74,Male,Did not graduate high school,15k-25k,AIAN,0.1380466012852746,29,0
25-29,Female,Attended college or technical school,<15k,Other/Multiracial,0.4150484109614993,29,0
65-69,Male,Graduated college or technical school,50k-100k,NHOPI,0.5775764316104678,29,0
75-79,Male,Graduated college or technical school,200k+,NH-Black,0.2996675767621036,29,0
80+,Male,Graduated college or technical school,25k-35k,Other/Multiracial,0.1041020520575563,29,0
45-49,Male,Did not graduate high school,50k-100k,NH-Black,0.567061417630108,29,0
45-49,Male,Attended college or technical school,35k-50k,AIAN,0.6195941710043769,29,0
60-64,Female,Graduated college or technical school,15k-25k,AIAN,0.1444803135290944,29,0
70-74,Male,Graduated college or technical school,<15k,Hispanic,0.3605878506249657,29,0
80+,Male,Graduated college or technical school,15k-25k,NH-Black,0.4327596944077877,29,0
25-29,Female,Graduated high school,35k-50k,Asian,0.2826363326828365,29,0
60-64,Female,Did not graduate high school,<15k,Other/Multiracial,0.4245545136236414,29,0
35-39,Male,Graduated college or technical school,<15k,Asian,0.1669312513282545,29,0
30-34,Male,Did not graduate high school,15k-25k,NH-Black,0.1902576384672741,29,0
