age_group,sex,education,income_group,race_group,obesity_rate,n,reliable,obesity_rate_smoothed
30-34,Female,Graduated college or technical school,<15k,Other/Multiracial,0.1104616346642169,25,0,0.235421233350908
40-44,Male,Graduated college or technical school,50k-100k,NHOPI,0.2236388706403707,25,0,0.28686543152188704
18-24,Male,Did not graduate high school,100k-200k,Hispanic,0.1798642177738295,25,0,0.26696786203709555
30-34,Female,Graduated high school,25k-35k,NHOPI,0.4315029562085436,25,0,0.38134910678014744
45-49,Female,Graduated college or technical school,<15k,Other/Multiracial,0.4919008983026841,25,0,0.40880271682293856
65-69,Male,Did not graduate high school,15k-25k,Other/Multiracial,0.7786888877809458,25,0,0.5391608938585121
40-44,Female,Attended college or technical school,50k-100k,NHOPI,0.4011629383175389,25,0,0.3675581895569635
18-24,Female,Graduated college or technical school,200k+,Hispanic,0.0545298637578183,25,0,0.20999770112072685
75-79,Male,Attended college or technical school,35k-50k,Asian,0.0979589024484045,25,0,0.22973817325281148
60-64,Female,Attended college or technical school,15k-25k,Asian,0.6589675296154324,25,0,0.4847420946923696
50-54,Female,Did not graduate high school,35k-50k,NH-Black,0.2560955017539579,25,0,0.3016184456644267
40-44,Male,Graduated high school,50k-100k,NHOPI,0.5612551262316866,24,0,0.4380879629121296
45-49,Male,Graduated college or technical school,35k-50k,AIAN,0.396851834934626,24,0,0.3650198334467693
60-64,Male,Graduated college or technical school,<15k,Other/Multiracial,0.173884054749297,24,0,0.2659230422532897
35-39,Female,Did not graduate high school,<15k,AIAN,0.6016115299076378,24,0,0.4560241423236634
75-79,Female,Attended college or technical school,25k-35k,Asian,0.006953804763375,24,0,0.1917318200373244
18-24,Female,Graduated college or technical school,200k+,NH-Black,0.2758571705083534,24,0,0.31124442703509253
70-74,Male,Graduated high school,35k-50k,Asian,0.0272395516365227,24,0,0.20074770753650117
50-54,Male,Graduated college or technical school,<15k,Other/Multiracial,0.6034556620257175,24,0,0.4568437565983655
35-39,Female,Did not graduate high school,25k-35k,NH-Black,0.3113462175607693,24,0,0.32701733683616635
70-74,Female,Did not graduate high school,100k-200k,NH-White,0.5054313639094509,24,0,0.4132774018800248
70-74,Male,Attended college or technical school,15k-25k,Asian,0.0091516928408418,24,0,0.19270865918286523
35-39,Male,Did not graduate high school,100k-200k,Hispanic,0.3848365954592531,24,0,0.3596797270132703
45-49,Male,Graduated high school,100k-200k,NHOPI,0.586022431878068,24,0,0.44909565431052134
18-24,Male,Attended college or technical school,200k+,NH-Black,0.1638147385058237,24,0,0.26144779058952383
60-64,Male,Did not graduate high school,25k-35k,Other/Multiracial,0.2823866567330549,24,0,0.3141464209127377
18-24,Female,Graduated high school,200k+,Asian,0.0036559680631387,24,0,0.19026611483721942
18-24,Male,Did not graduate high school,25k-35k,Other/Multiracial,0.2263619597483355,24,0,0.2892465555861958
30-34,Female,Graduated high school,100k-200k,Other/Multiracial,0.5275888651588996,24,0,0.42312518021311313
35-39,Male,Did not graduate high school,<15k,NH-Black,0.2715974093422481,24,0,0.3093511998501569
50-54,Female,Graduated high school,25k-35k,Asian,0.2721095198266378,24,0,0.3095788045098857
55-59,Male,Attended college or technical school,35k-50k,Asian,0.0797689226389767,24,0,0.22409409464870295
18-24,Male,Graduated college or technical school,50k-100k,AIAN,0.2643503701508052,24,0,0.306130293542849
75-79,Female,Graduated college or technical school,15k-25k,Asian,0.3051127818656738,24,0,0.32424692097167945
18-24,Male,Graduated college or technical school,<15k,NH-Black,0.2513747656551028,24,0,0.3003633582114257
45-49,Male,Graduated college or technical school,<15k,NH-Black,0.2240427146384629,24,0,0.2882157799818079
25-29,Male,Graduated high school,<15k,AIAN,0.2719916701993357,24,0,0.3095264268977514
55-59,Female,Graduated high school,25k-35k,NHOPI,0.5599538292084919,24,0,0.4375096086795986
75-79,Male,Graduated college or technical school,25k-35k,Asian,0.0388991460689842,24,0,0.20592974950648404
55-59,Female,Attended college or technical school,50k-100k,NHOPI,0.3603505256775671,24,0,0.3487970293325209
40-44,Male,Did not graduate high school,35k-50k,NH-Black,0.4299296491732542,24,0,0.3797210842194929
40-44,Male,Attended college or technical school,<15k,AIAN,0.1391663205739354,24,0,0.2504929381753513
45-49,Male,Attended college or technical school,200k+,Other/Multiracial,0.3303517441865444,24,0,0.33546423755873306
45-49,Male,Graduated college or technical school,<15k,Other/Multiracial,0.3484547648136885,24,0,0.34351002450413043
60-64,Male,Graduated high school,25k-35k,Asian,0.1506412351817613,24,0,0.25559290022327386
70-74,Male,Graduated college or technical school,50k-100k,NHOPI,0.1076551434628842,24,0,0.23648797057043963
75-79,Female,Graduated college or technical school,15k-25k,AIAN,0.4666589736920095,24,0,0.39604522845005086
18-24,Female,Graduated college or technical school,15k-25k,Other/Multiracial,0.5114968219142901,24,0,0.4159731609932867
80+,Female,Graduated college or technical school,15k-25k,AIAN,0.019950559862475,24,0,0.19750815563692445
18-24,Male,Attended college or technical school,15k-25k,AIAN,0.1987444451791956,24,0,0.276972104666578
55-59,Male,Graduated high school,100k-200k,Asian,0.1643015857555293,24,0,0.26166416714494856
25-29,Female,Graduated high school,200k+,NH-White,0.1909039058589673,24,0,0.27348742052425434
55-59,Female,Graduated college or technical school,15k-25k,Asian,0.1881180807335182,24,0,0.27224927602405474
50-54,Female,Graduated college or technical school,25k-35k,AIAN,0.8537161547543565,23,0,0.5626811042838625
50-54,Female,Attended college or technical school,15k-25k,Asian,0.0472493765314235,23,0,0.21270495524372185
80+,Female,Graduated college or technical school,100k-200k,Hispanic,0.0054919631716452,23,0,0.19458381359702562
80+,Female,Graduated college or technical school,15k-25k,Asian,0.0143749174042727,23,0,0.19843868052816585
80+,Female,Graduated college or technical school,35k-50k,AIAN,0.0452242899425632,23,0,0.21182614408251835
80+,Male,Graduated college or technical school,25k-35k,Asian,0.0430467932315939,23,0,0.2108811926796449
50-54,Female,Graduated college or technical school,<15k,Other/Multiracial,0.6585227116092716,23,0,0.4779745157492031
45-49,Male,Graduated college or technical school,100k-200k,NHOPI,0.1822447328432457,23,0,0.2712878457186636
50-54,Female,Graduated high school,100k-200k,AIAN,0.293145160177703,23,0,0.31941444626003185
50-54,Female,Graduated high school,100k-200k,Asian,0.0692389885412376,23,0,0.2222476170593016
50-54,Female,Graduated high school,35k-50k,Asian,0.5100941163165094,23,0,0.41356210647121194
80+,Female,Graduated high school,35k-50k,AIAN,0.1304965457954481,23,0,0.24883108530169482
50-54,Female,Graduated high school,15k-25k,Asian,0.3187371296867549,23,0,0.33052039529226185
18-24,Male,Graduated college or technical school,15k-25k,Other/Multiracial,0.1600386471902827,23,0,0.261651242510774
45-49,Male,Graduated high school,15k-25k,Asian,0.2467882729979122,23,0,0.29929730654049996
80+,Male,Graduated college or technical school,200k+,Other/Multiracial,0.339860135513894,23,0,0.33968698272668074
40-44,Female,Did not graduate high school,25k-35k,NH-Black,0.3304322240124153,23,0,0.3355956249052844
30-34,Female,Graduated college or technical school,25k-35k,AIAN,0.8233206252190232,23,0,0.5494905914666425
75-79,Female,Graduated high school,25k-35k,AIAN,0.3243814722820446,23,0,0.33296982698455746
65-69,Female,Graduated high school,35k-50k,Asian,0.0494572446162144,23,0,0.21366308667674436
40-44,Female,Attended college or technical school,15k-25k,Asian,0.2361735717306981,23,0,0.29469092674529385
55-59,Female,Attended college or technical school,35k-50k,Asian,0.1760413929868595,23,0,0.26859583030928846
35-39,Male,Graduated high school,35k-50k,NHOPI,0.9212419035763222,23,0,0.5919847311311307
25-29,Male,Graduated college or technical school,50k-100k,NHOPI,0.2221048323810815,23,0,0.2885856247633848
25-29,Male,Graduated high school,100k-200k,AIAN,0.2831134186103171,23,0,0.31506104897607196
70-74,Female,Graduated college or technical school,<15k,Asian,0.0218904269413176,23,0,0.20170012806310988
30-34,Male,Graduated college or technical school,15k-25k,Other/Multiracial,0.6074842248838435,23,0,0.45582573849099844
50-54,Male,Did not graduate high school,100k-200k,Hispanic,0.2159325650164989,23,0,0.2859070936429055
40-44,Male,Graduated college or technical school,25k-35k,Other/Multiracial,0.3914434496511134,23,0,0.36207219452207784
40-44,Female,Did not graduate high school,<15k,Other/Multiracial,0.3974550262856988,23,0,0.3646809919295394
75-79,Male,Graduated college or technical school,200k+,Other/Multiracial,0.5864880476153294,23,0,0.44671418986503947
60-64,Female,Attended college or technical school,200k+,NH-Black,0.5549325234184355,23,0,0.43302028313808555
30-34,Female,Attended college or technical school,200k+,Hispanic,0.2627911018010737,23,0,0.3062419303607398
65-69,Male,Attended college or technical school,100k-200k,AIAN,0.534460502897125,23,0,0.4241361987609131
75-79,Male,Attended college or technical school,15k-25k,AIAN,0.4713140084557572,23,0,0.3967330030599422
55-59,Male,Graduated high school,200k+,Hispanic,0.1209947574916675,23,0,0.24470766773590324
45-49,Female,Graduated college or technical school,200k+,AIAN,0.5195957325642574,23,0,0.417685449371178
30-34,Male,Graduated high school,<15k,Other/Multiracial,0.4130672314808879,23,0,0.37145609984443284
65-69,Female,Attended college or technical school,50k-100k,NHOPI,0.5162989227461904,23,0,0.4162547583180547
65-69,Male,Attended college or technical school,15k-25k,Asian,0.184922442731108,23,0,0.2724498707643397
45-49,Male,Attended college or technical school,25k-35k,Asian,0.3152487919291902,23,0,0.32900658834086594
50-54,Male,Attended college or technical school,50k-100k,NHOPI,0.4736062023987623,23,0,0.39772772873332174
55-59,Female,Graduated high school,25k-35k,Asian,0.0126351350292811,23,0,0.1976836806295846
70-74,Male,Graduated high school,15k-25k,Asian,0.0326420720322308,23,0,0.20636593631010994
35-39,Female,Graduated high school,50k-100k,NHOPI,0.8399451786445642,23,0,0.5567050203116887
75-79,Female,Did not graduate high school,15k-25k,AIAN,0.1274888555821918,23,0,0.2475258612468855
55-59,Female,Graduated high school,35k-50k,NHOPI,0.7533554311131408,23,0,0.5191283374206935
35-39,Female,Graduated high school,15k-25k,NHOPI,0.4754010550696277,23,0,0.3985066270621878
55-59,Female,Graduated high school,35k-50k,Asian,0.0077337862900954,23,0,0.1955566802333342
50-54,Male,Graduated high school,200k+,Hispanic,0.5063670245866784,23,0,0.41194468930543626
40-44,Male,Graduated college or technical school,15k-25k,Asian,0.0984933283073348,23,0,0.2349428965804381
75-79,Female,Graduated high school,<15k,AIAN,0.7981992014752924,22,0,0.5335963346182875
18-24,Male,Did not graduate high school,<15k,NH-Black,0.2440559585967329,22,0,0.29915111647735854
40-44,Male,Graduated college or technical school,35k-50k,AIAN,0.2490399230140516,22,0,0.30125971680776253
35-39,Male,Did not graduate high school,35k-50k,NH-Black,0.3023062389740493,22,0,0.32379546586776164
50-54,Male,Did not graduate high school,<15k,Other/Multiracial,0.5917315911268171,22,0,0.44624465331700947
65-69,Male,Graduated college or technical school,100k-200k,NHOPI,0.0590154854056076,22,0,0.22086476243495934
55-59,Female,Attended college or technical school,200k+,NH-Black,0.5051908613550781,22,0,0.4096312676443507
55-59,Male,Graduated college or technical school,50k-100k,NHOPI,0.0957044595555196,22,0,0.23638702072915288
30-34,Female,Graduated high school,<15k,NHOPI,0.722081918950436,22,0,0.5013928689346945
55-59,Female,Graduated high school,15k-25k,NHOPI,0.8501939170675236,22,0,0.5555940989073084
40-44,Male,Did not graduate high school,15k-25k,Other/Multiracial,0.3413817422640059,22,0,0.34032740956735863
55-59,Male,Graduated college or technical school,15k-25k,Asian,0.0010928907533427,22,0,0.19635904931284728
40-44,Female,Graduated high school,50k-100k,NHOPI,0.2678577558311354,22,0,0.30922110761499033
40-44,Female,Graduated high school,<15k,NHOPI,0.2719389877370411,22,0,0.31094778265210427
30-34,Male,Did not graduate high school,200k+,NH-White,0.2734260212753405,22,0,0.31157691222600015
60-64,Male,Graduated high school,15k-25k,Asian,0.2438753747583492,22,0,0.2990747156226577
30-34,Male,Graduated college or technical school,35k-50k,AIAN,0.2664576502670795,22,0,0.30862875526096667
35-39,Female,Did not graduate high school,<15k,Other/Multiracial,0.3362617345782178,22,0,0.33816125246952516
80+,Male,Did not graduate high school,200k+,NH-White,0.0927848715193515,22,0,0.2351518104061587
35-39,Female,Did not graduate high school,15k-25k,Other/Multiracial,0.6931621483946687,22,0,0.4891575813918699
30-34,Male,Graduated college or technical school,50k-100k,NHOPI,0.4889481217759984,22,0,0.4027593393608939
50-54,Female,Attended college or technical school,200k+,NH-Black,0.5218785720148738,22,0,0.416691452923495
50-54,Female,Attended college or technical school,25k-35k,Asian,0.097934145861868,22,0,0.2373303495510695
18-24,Female,Graduated college or technical school,50k-100k,AIAN,0.2068734507754616,22,0,0.2834200554760514
65-69,Male,Graduated high school,25k-35k,NHOPI,0.2438717089132975,22,0,0.29907316468821277
40-44,Male,Graduated high school,100k-200k,NHOPI,0.2778363065495611,22,0,0.31344280214970893
80+,Male,Attended college or technical school,50k-100k,AIAN,0.5312951469400636,22,0,0.4206753884687676
40-44,Male,Graduated high school,15k-25k,Asian,0.0854378478260522,22,0,0.23204345422822437
80+,Male,Did not graduate high school,50k-100k,NH-Black,0.0335154206751902,22,0,0.21007627351055197
25-29,Female,Graduated college or technical school,15k-25k,Other/Multiracial,0.2569871389720156,22,0,0.3046220004822858
40-44,Female,Graduated college or technical school,15k-25k,Other/Multiracial,0.4508591189533246,22,0,0.3866447612436089
55-59,Female,Did not graduate high school,25k-35k,AIAN,0.5927212419119071,22,0,0.446663351726086
60-64,Female,Graduated college or technical school,<15k,Asian,0.1095111421387857,22,0,0.24222830951438085
50-54,Female,Did not graduate high school,15k-25k,AIAN,0.4895867923694904,22,0,0.40302954615044817
55-59,Female,Did not graduate high school,35k-50k,NH-Black,0.6035930609934514,22,0,0.4512629674913548
45-49,Female,Graduated high school,<15k,NHOPI,0.7540362465221616,22,0,0.5149120075227323
25-29,Female,Graduated college or technical school,100k-200k,AIAN,0.4363977287528576,22,0,0.3805264807741805
60-64,Female,Graduated high school,35k-50k,Asian,0.007073136090812,22,0,0.19888915310946892
60-64,Male,Graduated high school,<15k,NHOPI,0.3155454920490282,22,0,0.32939668832256036
70-74,Male,Attended college or technical school,50k-100k,NHOPI,0.0498195965896706,22,0,0.21697419408975524
25-29,Male,Graduated college or technical school,15k-25k,Other/Multiracial,0.1426476533998417,22,0,0.25624760274021224
45-49,Female,Graduated college or technical school,25k-35k,AIAN,0.4511038140316031,22,0,0.386748286084419
25-29,Female,Graduated high school,50k-100k,NHOPI,0.4849039037218134,22,0,0.4010483240302772
45-49,Female,Graduated college or technical school,<15k,AIAN,0.6013502253638622,22,0,0.4503140754942209
18-24,Male,Graduated high school,<15k,AIAN,0.3202570385649126,22,0,0.3313900349254345
70-74,Male,Did not graduate high school,50k-100k,NH-Black,0.3645841453097193,21,0,0.3498606670431103
65-69,Male,Graduated college or technical school,15k-25k,AIAN,0.2619442199569514,21,0,0.30759716836844114
25-29,Female,Graduated high school,25k-35k,NHOPI,0.6550979891695963,21,0,0.4694840145148243
