GEO_ID,NAME,education,population,year,prop
0500000US24025,"Harford County, Maryland",Did not graduate high school,14845.0,2020,0.08010900652959906
0500000US24027,"Howard County, Maryland",Did not graduate high school,12540.0,2020,0.05472230828645863
0500000US24029,"Kent County, Maryland",Did not graduate high school,2315.0,2020,0.1427778463056618
0500000US24031,"Montgomery County, Maryland",Did not graduate high school,70482.0,2020,0.09474342171589878
0500000US24033,"Prince George's County, Maryland",Did not graduate high school,87905.0,2020,0.13733911614259958
0500000US24035,"Queen Anne's County, Maryland",Did not graduate high school,3532.0,2020,0.08960828090115688
0500000US24037,"St. Mary's County, Maryland",Did not graduate high school,9582.0,2020,0.11652539796427139
0500000US24039,"Somerset County, Maryland",Did not graduate high school,3940.0,2020,0.1995846208398764
0500000US24041,"Talbot County, Maryland",Did not graduate high school,3720.0,2020,0.1172909572455543
0500000US24043,"Washington County, Maryland",Did not graduate high school,15008.0,2020,0.13345664081952052
0500000US24045,"Wicomico County, Maryland",Did not graduate high school,10557.0,2020,0.1480790540445766
0500000US24047,"Worcester County, Maryland",Did not graduate high school,4379.0,2020,0.10007084256952856
0500000US24510,"Baltimore city, Maryland",Did not graduate high school,68114.0,2020,0.1552416919461848
0500000US25001,"Barnstable County, Massachusetts",Did not graduate high school,8918.0,2020,0.050948063596528814
0500000US25003,"Berkshire County, Massachusetts",Did not graduate high school,8439.0,2020,0.0856707781330897
0500000US25005,"Bristol County, Massachusetts",Did not graduate high school,61588.0,2020,0.14977152959658377
0500000US25007,"Dukes County, Massachusetts",Did not graduate high school,1256.0,2020,0.07867209520826808
0500000US25009,"Essex County, Massachusetts",Did not graduate high school,63497.0,2020,0.11229224952339857
0500000US25011,"Franklin County, Massachusetts",Did not graduate high school,4655.0,2020,0.08146799908993857
0500000US25013,"Hampden County, Massachusetts",Did not graduate high school,51333.0,2020,0.1542467202326937
0500000US25015,"Hampshire County, Massachusetts",Did not graduate high school,6409.0,2020,0.060186315572000076
0500000US25017,"Middlesex County, Massachusetts",Did not graduate high school,79614.0,2020,0.06898469952741659
0500000US25019,"Nantucket County, Massachusetts",Did not graduate high school,954.0,2020,0.0873546378536764
0500000US25021,"Norfolk County, Massachusetts",Did not graduate high school,34204.0,2020,0.06681734625505223
0500000US25023,"Plymouth County, Massachusetts",Did not graduate high school,30745.0,2020,0.08150200143148742
0500000US25025,"Suffolk County, Massachusetts",Did not graduate high school,81665.0,2020,0.14127108513976608
0500000US25027,"Worcester County, Massachusetts",Did not graduate high school,55731.0,2020,0.09446956958042907
0500000US26001,"Alcona County, Michigan",Did not graduate high school,1206.0,2020,0.1272420341844271
0500000US26003,"Alger County, Michigan",Did not graduate high school,958.0,2020,0.11986986986986987
0500000US26005,"Allegan County, Michigan",Did not graduate high school,9040.0,2020,0.10612944505101023
0500000US26007,"Alpena County, Michigan",Did not graduate high school,2128.0,2020,0.09173995516468357
0500000US26009,"Antrim County, Michigan",Did not graduate high school,1767.0,2020,0.09218489148580969
0500000US26011,"Arenac County, Michigan",Did not graduate high school,1673.0,2020,0.13472378804960541
0500000US26013,"Baraga County, Michigan",Did not graduate high school,1008.0,2020,0.14197183098591548
0500000US26015,"Barry County, Michigan",Did not graduate high school,3907.0,2020,0.08400524629641574
0500000US26017,"Bay County, Michigan",Did not graduate high school,8965.0,2020,0.1119435599675345
0500000US26019,"Benzie County, Michigan",Did not graduate high school,1273.0,2020,0.08534459640654331
0500000US26021,"Berrien County, Michigan",Did not graduate high school,12338.0,2020,0.10816734464861832
0500000US26023,"Branch County, Michigan",Did not graduate high school,4188.0,2020,0.12894882689820802
0500000US26025,"Calhoun County, Michigan",Did not graduate high school,10331.0,2020,0.10696720887131009
0500000US26027,"Cass County, Michigan",Did not graduate high school,5611.0,2020,0.13815092945955929
0500000US26029,"Charlevoix County, Michigan",Did not graduate high school,1650.0,2020,0.07839224629418472
0500000US26031,"Cheboygan County, Michigan",Did not graduate high school,2611.0,2020,0.12169657422512235
0500000US26033,"Chippewa County, Michigan",Did not graduate high school,2808.0,2020,0.09798653034162683
0500000US26035,"Clare County, Michigan",Did not graduate high school,4171.0,2020,0.16955973820073986
0500000US26037,"Clinton County, Michigan",Did not graduate high school,3626.0,2020,0.061906713105238
0500000US26039,"Crawford County, Michigan",Did not graduate high school,1522.0,2020,0.12669607924748189
0500000US26041,"Delta County, Michigan",Did not graduate high school,2814.0,2020,0.09721886336154777
0500000US26043,"Dickinson County, Michigan",Did not graduate high school,1605.0,2020,0.07673184491083808
0500000US26045,"Eaton County, Michigan",Did not graduate high school,5468.0,2020,0.06636244477887276
0500000US26047,"Emmet County, Michigan",Did not graduate high school,1807.0,2020,0.06820154746178524
0500000US26049,"Genesee County, Michigan",Did not graduate high school,29213.0,2020,0.10010314259377924
0500000US26051,"Gladwin County, Michigan",Did not graduate high school,2965.0,2020,0.14483904059401104
0500000US26053,"Gogebic County, Michigan",Did not graduate high school,1102.0,2020,0.08598626716604245
0500000US26055,"Grand Traverse County, Michigan",Did not graduate high school,4314.0,2020,0.05971099546008194
0500000US26057,"Gratiot County, Michigan",Did not graduate high school,2910.0,2020,0.09563559879058761
0500000US26059,"Hillsdale County, Michigan",Did not graduate high school,4043.0,2020,0.11945987471930032
0500000US26061,"Houghton County, Michigan",Did not graduate high school,2178.0,2020,0.09348040688441564
0500000US26063,"Huron County, Michigan",Did not graduate high school,2872.0,2020,0.11615303728868398
0500000US26065,"Ingham County, Michigan",Did not graduate high school,14338.0,2020,0.0764978925465507
0500000US26067,"Ionia County, Michigan",Did not graduate high school,4934.0,2020,0.10424457543681731
0500000US26069,"Iosco County, Michigan",Did not graduate high school,2937.0,2020,0.13722375367939074
0500000US26071,"Iron County, Michigan",Did not graduate high school,1051.0,2020,0.10899097791143834
0500000US26073,"Isabella County, Michigan",Did not graduate high school,3928.0,2020,0.0931821416710158
0500000US26075,"Jackson County, Michigan",Did not graduate high school,10935.0,2020,0.09365605488321899
0500000US26077,"Kalamazoo County, Michigan",Did not graduate high school,12140.0,2020,0.06958375844003989
0500000US26079,"Kalkaska County, Michigan",Did not graduate high school,2058.0,2020,0.14451232357278282
0500000US26081,"Kent County, Michigan",Did not graduate high school,42760.0,2020,0.0951139543470814
0500000US26083,"Keweenaw County, Michigan",Did not graduate high school,207.0,2020,0.09695550351288056
0500000US26085,"Lake County, Michigan",Did not graduate high school,2074.0,2020,0.20222308892355695
0500000US26087,"Lapeer County, Michigan",Did not graduate high school,6948.0,2020,0.10396372940701172
0500000US26089,"Leelanau County, Michigan",Did not graduate high school,1159.0,2020,0.062392334194659775
0500000US26091,"Lenawee County, Michigan",Did not graduate high school,7810.0,2020,0.10709192628345765
0500000US26093,"Livingston County, Michigan",Did not graduate high school,7419.0,2020,0.05271085407356358
0500000US26095,"Luce County, Michigan",Did not graduate high school,845.0,2020,0.14798598949211908
0500000US26097,"Mackinac County, Michigan",Did not graduate high school,1219.0,2020,0.12687343880099916
0500000US26099,"Macomb County, Michigan",Did not graduate high school,64569.0,2020,0.10184497305175294
0500000US26101,"Manistee County, Michigan",Did not graduate high school,2351.0,2020,0.11569312533831996
0500000US26103,"Marquette County, Michigan",Did not graduate high school,2741.0,2020,0.057609449547069085
0500000US26105,"Mason County, Michigan",Did not graduate high school,2579.0,2020,0.11078178694158075
0500000US26107,"Mecosta County, Michigan",Did not graduate high school,3166.0,2020,0.10470615471111552
0500000US26109,"Menominee County, Michigan",Did not graduate high school,1646.0,2020,0.08778666666666667
0500000US26111,"Midland County, Michigan",Did not graduate high school,4462.0,2020,0.0707266041085468
0500000US26113,"Missaukee County, Michigan",Did not graduate high school,1352.0,2020,0.11701575212047775
0500000US26115,"Monroe County, Michigan",Did not graduate high school,11310.0,2020,0.10067831009987716
0500000US26117,"Montcalm County, Michigan",Did not graduate high school,5898.0,2020,0.12380092777229697
0500000US26119,"Montmorency County, Michigan",Did not graduate high school,1296.0,2020,0.15355450236966825
0500000US26121,"Muskegon County, Michigan",Did not graduate high school,12741.0,2020,0.10121624734864433
0500000US26123,"Newaygo County, Michigan",Did not graduate high school,4545.0,2020,0.12433659790994146
0500000US26125,"Oakland County, Michigan",Did not graduate high school,56129.0,2020,0.06163456956056723
0500000US26127,"Oceana County, Michigan",Did not graduate high school,2992.0,2020,0.14832441007336902
0500000US26129,"Ogemaw County, Michigan",Did not graduate high school,2777.0,2020,0.16014070699498298
0500000US26131,"Ontonagon County, Michigan",Did not graduate high school,611.0,2020,0.11262672811059908
0500000US26133,"Osceola County, Michigan",Did not graduate high school,2350.0,2020,0.13253623597089842
0500000US26135,"Oscoda County, Michigan",Did not graduate high school,1602.0,2020,0.22194513715710723
0500000US26137,"Otsego County, Michigan",Did not graduate high school,1846.0,2020,0.09374365224456632
0500000US26139,"Ottawa County, Michigan",Did not graduate high school,14597.0,2020,0.07670762083933282
0500000US26141,"Presque Isle County, Michigan",Did not graduate high school,1386.0,2020,0.12553210759894937
0500000US26143,"Roscommon County, Michigan",Did not graduate high school,2610.0,2020,0.12352106010411737
0500000US26145,"Saginaw County, Michigan",Did not graduate high school,15417.0,2020,0.11064541363744017
0500000US26147,"St. Clair County, Michigan",Did not graduate high school,11525.0,2020,0.09674630223460873
0500000US26149,"St. Joseph County, Michigan",Did not graduate high school,6942.0,2020,0.15672905425236494
0500000US26151,"Sanilac County, Michigan",Did not graduate high school,3822.0,2020,0.12177015962022493
0500000US26153,"Schoolcraft County, Michigan",Did not graduate high school,1081.0,2020,0.14976447769465226
0500000US26155,"Shiawassee County, Michigan",Did not graduate high school,4660.0,2020,0.0903836456030102
0500000US26157,"Tuscola County, Michigan",Did not graduate high school,4708.0,2020,0.1156415798781686
0500000US26159,"Van Buren County, Michigan",Did not graduate high school,8173.0,2020,0.1455358096798319
0500000US26161,"Washtenaw County, Michigan",Did not graduate high school,12153.0,2020,0.050436594232972
0500000US26163,"Wayne County, Michigan",Did not graduate high school,162462.0,2020,0.13403990950808636
0500000US26165,"Wexford County, Michigan",Did not graduate high school,3151.0,2020,0.12363650631719375
0500000US27001,"Aitkin County, Minnesota",Did not graduate high school,1354.0,2020,0.10133213590779823
0500000US27003,"Anoka County, Minnesota",Did not graduate high school,16722.0,2020,0.06667676799897923
0500000US27005,"Becker County, Minnesota",Did not graduate high school,2337.0,2020,0.09192463517287496
0500000US27007,"Beltrami County, Minnesota",Did not graduate high school,3063.0,2020,0.0972627969008002
0500000US27009,"Benton County, Minnesota",Did not graduate high school,3363.0,2020,0.11339649998314058
0500000US27011,"Big Stone County, Minnesota",Did not graduate high school,504.0,2020,0.11997143537253036
0500000US27013,"Blue Earth County, Minnesota",Did not graduate high school,3163.0,2020,0.0740680029973773
0500000US27015,"Brown County, Minnesota",Did not graduate high school,1790.0,2020,0.09450398606198195
0500000US27017,"Carlton County, Minnesota",Did not graduate high school,2147.0,2020,0.07809828671201484
0500000US27019,"Carver County, Minnesota",Did not graduate high school,3655.0,2020,0.05031940084806432
0500000US27021,"Cass County, Minnesota",Did not graduate high school,1822.0,2020,0.07961546864758576
0500000US27023,"Chippewa County, Minnesota",Did not graduate high school,1464.0,2020,0.15317011927181418
0500000US27025,"Chisago County, Minnesota",Did not graduate high school,2564.0,2020,0.061357327462429403
0500000US27027,"Clay County, Minnesota",Did not graduate high school,2671.0,2020,0.06339147976741426
0500000US27029,"Clearwater County, Minnesota",Did not graduate high school,1197.0,2020,0.17641857037582903
0500000US27031,"Cook County, Minnesota",Did not graduate high school,335.0,2020,0.06588003933136677
0500000US27033,"Cottonwood County, Minnesota",Did not graduate high school,1272.0,2020,0.14244120940649496
0500000US27035,"Crow Wing County, Minnesota",Did not graduate high school,3459.0,2020,0.06978151667372753
0500000US27037,"Dakota County, Minnesota",Did not graduate high school,17538.0,2020,0.05874097767655284
0500000US27039,"Dodge County, Minnesota",Did not graduate high school,1248.0,2020,0.08179315768777035
0500000US27041,"Douglas County, Minnesota",Did not graduate high school,1854.0,2020,0.06305907962314207
0500000US27043,"Faribault County, Minnesota",Did not graduate high school,1171.0,2020,0.10753971898245936
0500000US27045,"Fillmore County, Minnesota",Did not graduate high school,1706.0,2020,0.10943614086856117
0500000US27047,"Freeborn County, Minnesota",Did not graduate high school,3585.0,2020,0.1489591556903644
0500000US27049,"Goodhue County, Minnesota",Did not graduate high school,3215.0,2020,0.09014439927099398
0500000US27051,"Grant County, Minnesota",Did not graduate high school,536.0,2020,0.11115719618415595
0500000US27053,"Hennepin County, Minnesota",Did not graduate high school,61955.0,2020,0.06932881249720245
0500000US27055,"Houston County, Minnesota",Did not graduate high school,1092.0,2020,0.07388862575275729
0500000US27057,"Hubbard County, Minnesota",Did not graduate high school,1478.0,2020,0.08702308054639661
0500000US27059,"Isanti County, Minnesota",Did not graduate high school,2964.0,2020,0.09824003181863379
0500000US27061,"Itasca County, Minnesota",Did not graduate high school,2546.0,2020,0.07164968762312152
0500000US27063,"Jackson County, Minnesota",Did not graduate high school,804.0,2020,0.10114479808780978
0500000US27065,"Kanabec County, Minnesota",Did not graduate high school,1628.0,2020,0.12817888355247617
0500000US27067,"Kandiyohi County, Minnesota",Did not graduate high school,3684.0,2020,0.1164275330257253
0500000US27069,"Kittson County, Minnesota",Did not graduate high school,237.0,2020,0.06638655462184874
0500000US27071,"Koochiching County, Minnesota",Did not graduate high school,1172.0,2020,0.1087501159877517
0500000US27073,"Lac qui Parle County, Minnesota",Did not graduate high school,555.0,2020,0.10012628540501534
0500000US27075,"Lake County, Minnesota",Did not graduate high school,838.0,2020,0.09008815308535799
0500000US27077,"Lake of the Woods County, Minnesota",Did not graduate high school,296.0,2020,0.0844990008564088
0500000US27079,"Le Sueur County, Minnesota",Did not graduate high school,1604.0,2020,0.07486930545182972
0500000US27081,"Lincoln County, Minnesota",Did not graduate high school,537.0,2020,0.11920088790233074
0500000US27083,"Lyon County, Minnesota",Did not graduate high school,1731.0,2020,0.09537715576615792
0500000US27085,"McLeod County, Minnesota",Did not graduate high school,2474.0,2020,0.09084900117508814
0500000US27087,"Mahnomen County, Minnesota",Did not graduate high school,668.0,2020,0.17709437963944857
0500000US27089,"Marshall County, Minnesota",Did not graduate high school,949.0,2020,0.13087849951730796
0500000US27091,"Martin County, Minnesota",Did not graduate high school,1480.0,2020,0.09321073183020531
0500000US27093,"Meeker County, Minnesota",Did not graduate high school,1443.0,2020,0.08410561286938276
0500000US27095,"Mille Lacs County, Minnesota",Did not graduate high school,2356.0,2020,0.12032071906439916
0500000US27097,"Morrison County, Minnesota",Did not graduate high school,2697.0,2020,0.10909752841713523
0500000US27099,"Mower County, Minnesota",Did not graduate high school,4506.0,2020,0.15131468484502503
0500000US27101,"Murray County, Minnesota",Did not graduate high school,909.0,2020,0.136384096024006
0500000US27103,"Nicollet County, Minnesota",Did not graduate high school,2205.0,2020,0.08901178750201841
0500000US27105,"Nobles County, Minnesota",Did not graduate high school,4523.0,2020,0.2806005335318568
0500000US27107,"Norman County, Minnesota",Did not graduate high school,521.0,2020,0.10339353046239333
0500000US27109,"Olmsted County, Minnesota",Did not graduate high school,7716.0,2020,0.06866479194105293
0500000US27111,"Otter Tail County, Minnesota",Did not graduate high school,4371.0,2020,0.09809686251627092
0500000US27113,"Pennington County, Minnesota",Did not graduate high school,975.0,2020,0.08826724606192286
0500000US27115,"Pine County, Minnesota",Did not graduate high school,2453.0,2020,0.10638851541831114
0500000US27117,"Pipestone County, Minnesota",Did not graduate high school,960.0,2020,0.13532562729066816
0500000US27119,"Polk County, Minnesota",Did not graduate high school,2107.0,2020,0.09038263555250514
0500000US27121,"Pope County, Minnesota",Did not graduate high school,852.0,2020,0.0934415441982891
0500000US27123,"Ramsey County, Minnesota",Did not graduate high school,37406.0,2020,0.09874633390442149
0500000US27125,"Red Lake County, Minnesota",Did not graduate high school,327.0,2020,0.1010194624652456
0500000US27127,"Redwood County, Minnesota",Did not graduate high school,1184.0,2020,0.10488085747187528
0500000US27129,"Renville County, Minnesota",Did not graduate high school,1355.0,2020,0.12181965297132069
0500000US27131,"Rice County, Minnesota",Did not graduate high school,4990.0,2020,0.10828523067575192
0500000US27133,"Rock County, Minnesota",Did not graduate high school,762.0,2020,0.10198072805139187
0500000US27135,"Roseau County, Minnesota",Did not graduate high school,1277.0,2020,0.11204702992015443
0500000US27137,"St. Louis County, Minnesota",Did not graduate high school,9267.0,2020,0.06487315188172044
0500000US27139,"Scott County, Minnesota",Did not graduate high school,6385.0,2020,0.06268099936190055
0500000US27141,"Sherburne County, Minnesota",Did not graduate high school,5334.0,2020,0.07817217223085265
0500000US27143,"Sibley County, Minnesota",Did not graduate high school,1235.0,2020,0.10865739926095372
0500000US27145,"Stearns County, Minnesota",Did not graduate high school,10092.0,2020,0.09594250294710423
0500000US27147,"Steele County, Minnesota",Did not graduate high school,2669.0,2020,0.09743009418120756
0500000US27149,"Stevens County, Minnesota",Did not graduate high school,607.0,2020,0.08882060286801288
0500000US27151,"Swift County, Minnesota",Did not graduate high school,970.0,2020,0.12914392224737054
0500000US27153,"Todd County, Minnesota",Did not graduate high school,2847.0,2020,0.15338613221270406
0500000US27155,"Traverse County, Minnesota",Did not graduate high school,304.0,2020,0.10581273929690219
0500000US27157,"Wabasha County, Minnesota",Did not graduate high school,1509.0,2020,0.08816312222481888
0500000US27159,"Wadena County, Minnesota",Did not graduate high school,1249.0,2020,0.11947579873732543
0500000US27161,"Waseca County, Minnesota",Did not graduate high school,1489.0,2020,0.10194440640832535
0500000US27163,"Washington County, Minnesota",Did not graduate high school,8737.0,2020,0.04776091662475674
0500000US27165,"Watonwan County, Minnesota",Did not graduate high school,1830.0,2020,0.2106353591160221
0500000US27167,"Wilkin County, Minnesota",Did not graduate high school,561.0,2020,0.10598904213111657
0500000US27169,"Winona County, Minnesota",Did not graduate high school,2768.0,2020,0.08061275009465009
0500000US27171,"Wright County, Minnesota",Did not graduate high school,7231.0,2020,0.07645217906155505
0500000US27173,"Yellow Medicine County, Minnesota",Did not graduate high school,904.0,2020,0.11812361165555992
0500000US28001,"Adams County, Mississippi",Did not graduate high school,7298.0,2020,0.28715325595120994
0500000US28003,"Alcorn County, Mississippi",Did not graduate high school,7022.0,2020,0.2364389373379575
0500000US28005,"Amite County, Mississippi",Did not graduate high school,2151.0,2020,0.19383617193836172
0500000US28007,"Attala County, Mississippi",Did not graduate high school,3713.0,2020,0.25770405330372015
0500000US28009,"Benton County, Mississippi",Did not graduate high school,2378.0,2020,0.31305950500263297
0500000US28011,"Bolivar County, Mississippi",Did not graduate high school,5186.0,2020,0.22059636734867497
0500000US28013,"Calhoun County, Mississippi",Did not graduate high school,3000.0,2020,0.25839793281653745
0500000US28015,"Carroll County, Mississippi",Did not graduate high school,2012.0,2020,0.21136674020380292
0500000US28017,"Chickasaw County, Mississippi",Did not graduate high school,3700.0,2020,0.272218952324897
0500000US28019,"Choctaw County, Mississippi",Did not graduate high school,1552.0,2020,0.21998582565556343
0500000US28021,"Claiborne County, Mississippi",Did not graduate high school,1839.0,2020,0.2674520069808028
0500000US28023,"Clarke County, Mississippi",Did not graduate high school,2421.0,2020,0.19031522679034668
0500000US28025,"Clay County, Mississippi",Did not graduate high school,3368.0,2020,0.2101191590242685
0500000US28027,"Coahoma County, Mississippi",Did not graduate high school,3939.0,2020,0.23218390804597702
0500000US28029,"Copiah County, Mississippi",Did not graduate high school,4376.0,2020,0.19878259289543018
0500000US28031,"Covington County, Mississippi",Did not graduate high school,3652.0,2020,0.23579545454545456
0500000US28033,"DeSoto County, Mississippi",Did not graduate high school,13508.0,2020,0.1051689102389424
0500000US28035,"Forrest County, Mississippi",Did not graduate high school,7446.0,2020,0.14112696878376074
0500000US28037,"Franklin County, Mississippi",Did not graduate high school,1505.0,2020,0.2218782249742002
0500000US28039,"George County, Mississippi",Did not graduate high school,3840.0,2020,0.202275600505689
0500000US28041,"Greene County, Mississippi",Did not graduate high school,3108.0,2020,0.2598010532475132
0500000US28043,"Grenada County, Mississippi",Did not graduate high school,3689.0,2020,0.21242658067488196
0500000US28045,"Hancock County, Mississippi",Did not graduate high school,4908.0,2020,0.1239519143347813
0500000US28047,"Harrison County, Mississippi",Did not graduate high school,18313.0,2020,0.12483214156686048
0500000US28049,"Hinds County, Mississippi",Did not graduate high school,21808.0,2020,0.13360862133400317
0500000US28051,"Holmes County, Mississippi",Did not graduate high school,3388.0,2020,0.25939820840670696
0500000US28053,"Humphreys County, Mississippi",Did not graduate high school,2256.0,2020,0.33496659242761695
0500000US28055,"Issaquena County, Mississippi",Did not graduate high school,694.0,2020,0.4577836411609499
0500000US28057,"Itawamba County, Mississippi",Did not graduate high school,4641.0,2020,0.2469667943805875
0500000US28059,"Jackson County, Mississippi",Did not graduate high school,14299.0,2020,0.13437141729471686
0500000US28061,"Jasper County, Mississippi",Did not graduate high school,2281.0,2020,0.1702747088683189
0500000US28063,"Jefferson County, Mississippi",Did not graduate high school,1842.0,2020,0.27985414767547856
0500000US28065,"Jefferson Davis County, Mississippi",Did not graduate high school,2096.0,2020,0.21150353178607467
0500000US28067,"Jones County, Mississippi",Did not graduate high school,8379.0,2020,0.16446826051112942
0500000US28069,"Kemper County, Mississippi",Did not graduate high school,1928.0,2020,0.23192589919403345
0500000US28071,"Lafayette County, Mississippi",Did not graduate high school,3689.0,2020,0.10388915486214763
0500000US28073,"Lamar County, Mississippi",Did not graduate high school,6808.0,2020,0.14251025705434145
0500000US28075,"Lauderdale County, Mississippi",Did not graduate high school,9802.0,2020,0.17280772892352173
0500000US28077,"Lawrence County, Mississippi",Did not graduate high school,2042.0,2020,0.19858018088106583
0500000US28079,"Leake County, Mississippi",Did not graduate high school,4166.0,2020,0.23779896112791826
0500000US28081,"Lee County, Mississippi",Did not graduate high school,10587.0,2020,0.16935677379105146
0500000US28083,"Leflore County, Mississippi",Did not graduate high school,4234.0,2020,0.20476858345021037
0500000US28085,"Lincoln County, Mississippi",Did not graduate high school,4672.0,2020,0.17123588916581148
0500000US28087,"Lowndes County, Mississippi",Did not graduate high school,7017.0,2020,0.15906154369262157
0500000US28089,"Madison County, Mississippi",Did not graduate high school,7676.0,2020,0.09977772289454186
0500000US28091,"Marion County, Mississippi",Did not graduate high school,4503.0,2020,0.22372931882545835
0500000US28093,"Marshall County, Mississippi",Did not graduate high school,6686.0,2020,0.23293732362470823
0500000US28095,"Monroe County, Mississippi",Did not graduate high school,5963.0,2020,0.21034993650345704
0500000US28097,"Montgomery County, Mississippi",Did not graduate high school,2289.0,2020,0.2556113902847571
0500000US28099,"Neshoba County, Mississippi",Did not graduate high school,4823.0,2020,0.2235561323815704
0500000US28101,"Newton County, Mississippi",Did not graduate high school,3064.0,2020,0.1905946752923613
0500000US28103,"Noxubee County, Mississippi",Did not graduate high school,2733.0,2020,0.31797556719022685
0500000US28105,"Oktibbeha County, Mississippi",Did not graduate high school,3521.0,2020,0.11791694574681849
0500000US28107,"Panola County, Mississippi",Did not graduate high school,7211.0,2020,0.2688564930464934
0500000US28109,"Pearl River County, Mississippi",Did not graduate high school,7071.0,2020,0.16422798216276477
0500000US28111,"Perry County, Mississippi",Did not graduate high school,1993.0,2020,0.2028498727735369
0500000US28113,"Pike County, Mississippi",Did not graduate high school,6109.0,2020,0.20861933545060274
0500000US28115,"Pontotoc County, Mississippi",Did not graduate high school,6875.0,2020,0.2760268197695427
0500000US28117,"Prentiss County, Mississippi",Did not graduate high school,3992.0,2020,0.19875529001742595
0500000US28119,"Quitman County, Mississippi",Did not graduate high school,1829.0,2020,0.3081199460916442
0500000US28121,"Rankin County, Mississippi",Did not graduate high school,15262.0,2020,0.13160413558795886
0500000US28123,"Scott County, Mississippi",Did not graduate high school,5942.0,2020,0.27006635760385417
0500000US28125,"Sharkey County, Mississippi",Did not graduate high school,1132.0,2020,0.2775870524767043
0500000US28127,"Simpson County, Mississippi",Did not graduate high school,5851.0,2020,0.2627891309229733
0500000US28129,"Smith County, Mississippi",Did not graduate high school,3557.0,2020,0.26578495105731154
0500000US28131,"Stone County, Mississippi",Did not graduate high school,3471.0,2020,0.22496597316741201
0500000US28133,"Sunflower County, Mississippi",Did not graduate high school,5654.0,2020,0.28427774146513146
0500000US28135,"Tallahatchie County, Mississippi",Did not graduate high school,3421.0,2020,0.28186537035511244
0500000US28137,"Tate County, Mississippi",Did not graduate high school,3798.0,2020,0.17293506966578637
0500000US28139,"Tippah County, Mississippi",Did not graduate high school,4582.0,2020,0.2657464331284074
0500000US28141,"Tishomingo County, Mississippi",Did not graduate high school,4130.0,2020,0.2545611439842209
0500000US28143,"Tunica County, Mississippi",Did not graduate high school,2181.0,2020,0.26356495468277946
0500000US28145,"Union County, Mississippi",Did not graduate high school,6182.0,2020,0.27099772049798354
0500000US28147,"Walthall County, Mississippi",Did not graduate high school,3225.0,2020,0.2644526445264453
0500000US28149,"Warren County, Mississippi",Did not graduate high school,6162.0,2020,0.17257120452572325
0500000US28151,"Washington County, Mississippi",Did not graduate high school,7075.0,2020,0.2133208707712718
0500000US28153,"Wayne County, Mississippi",Did not graduate high school,4265.0,2020,0.2566648612866342
0500000US28155,"Webster County, Mississippi",Did not graduate high school,1663.0,2020,0.20584230721623964
0500000US28157,"Wilkinson County, Mississippi",Did not graduate high school,2261.0,2020,0.2869653509328595
0500000US28159,"Winston County, Mississippi",Did not graduate high school,3061.0,2020,0.20459862308669208
0500000US28161,"Yalobusha County, Mississippi",Did not graduate high school,2136.0,2020,0.2044214757393052
0500000US28163,"Yazoo County, Mississippi",Did not graduate high school,6446.0,2020,0.2847927896085535
0500000US29001,"Adair County, Missouri",Did not graduate high school,1915.0,2020,0.12139461172741679
0500000US29003,"Andrew County, Missouri",Did not graduate high school,1541.0,2020,0.10960170697012803
0500000US29005,"Atchison County, Missouri",Did not graduate high school,633.0,2020,0.14183284786018374
0500000US29007,"Audrain County, Missouri",Did not graduate high school,3402.0,2020,0.17130771942192458
0500000US29009,"Barry County, Missouri",Did not graduate high school,5439.0,2020,0.19045451362140206
0500000US29011,"Barton County, Missouri",Did not graduate high school,1836.0,2020,0.18633918603471025
0500000US29013,"Bates County, Missouri",Did not graduate high school,2129.0,2020,0.1659004129977402
0500000US29015,"Benton County, Missouri",Did not graduate high school,2909.0,2020,0.17038598957418147
0500000US29017,"Bollinger County, Missouri",Did not graduate high school,2164.0,2020,0.20859841912473492
0500000US29019,"Boone County, Missouri",Did not graduate high school,7984.0,2020,0.06810659569386153
0500000US29021,"Buchanan County, Missouri",Did not graduate high school,8644.0,2020,0.13373973047823867
0500000US29023,"Butler County, Missouri",Did not graduate high school,6313.0,2020,0.19150614287881085
0500000US29025,"Caldwell County, Missouri",Did not graduate high school,990.0,2020,0.13871374527112232
0500000US29027,"Callaway County, Missouri",Did not graduate high school,5026.0,2020,0.14587566030069077
0500000US29029,"Camden County, Missouri",Did not graduate high school,4317.0,2020,0.11155903558415381
0500000US29031,"Cape Girardeau County, Missouri",Did not graduate high school,5792.0,2020,0.10433216247860938
0500000US29033,"Carroll County, Missouri",Did not graduate high school,1265.0,2020,0.17419443679427155
0500000US29035,"Carter County, Missouri",Did not graduate high school,1046.0,2020,0.20385889690118886
0500000US29037,"Cass County, Missouri",Did not graduate high school,6294.0,2020,0.08203002815139193
0500000US29039,"Cedar County, Missouri",Did not graduate high school,2165.0,2020,0.1833968657348581
0500000US29041,"Chariton County, Missouri",Did not graduate high school,859.0,2020,0.14033654631596146
0500000US29043,"Christian County, Missouri",Did not graduate high school,6077.0,2020,0.09456305240881364
0500000US29045,"Clark County, Missouri",Did not graduate high school,1080.0,2020,0.18792413433095528
0500000US29047,"Clay County, Missouri",Did not graduate high school,13892.0,2020,0.0788574412769774
0500000US29049,"Clinton County, Missouri",Did not graduate high school,1680.0,2020,0.10502625656414104
0500000US29051,"Cole County, Missouri",Did not graduate high school,5532.0,2020,0.09588851140539416
