_STATE,state_code,age_group,sex,education,income_group,race_group,observed,n,predicted,residual
33.0,29,60-64,Male,Graduated college or technical school,100k-200k,NH-White,0.27963291059201645,194.0,0.29864111399059845,-0.019008203398582002
33.0,29,60-64,Male,Graduated college or technical school,200k+,NH-White,0.30760958155248097,102.0,0.225527348642624,0.08208223290985697
33.0,29,60-64,Male,Graduated college or technical school,50k-100k,NH-White,0.28847689380001024,92.0,0.31706985902178386,-0.028592965221773625
33.0,29,60-64,Male,Graduated high school,100k-200k,NH-White,0.42923647648835683,50.0,0.37256528582067927,0.05667119066767756
33.0,29,60-64,Male,Graduated high school,15k-25k,NH-White,0.4815242796293277,33.0,0.4038248685241767,0.077699411105151
33.0,29,60-64,Male,Graduated high school,25k-35k,NH-White,0.5125877027593935,42.0,0.4063139749483485,0.106273727811045
33.0,29,60-64,Male,Graduated high school,35k-50k,NH-White,0.5623647823082752,37.0,0.399635779403253,0.16272900290502224
33.0,29,60-64,Male,Graduated high school,50k-100k,NH-White,0.40727077743598156,89.0,0.3929996537730567,0.014271123662924878
33.0,29,65-69,Female,Attended college or technical school,100k-200k,NH-White,0.30251781987492815,42.0,0.3662714067413738,-0.06375358686644567
33.0,29,65-69,Female,Attended college or technical school,15k-25k,NH-White,0.35613787079973225,43.0,0.3973373283755017,-0.04119945757576943
33.0,29,65-69,Female,Attended college or technical school,25k-35k,NH-White,0.4461868629342716,57.0,0.3998132639509505,0.04637359898332111
33.0,29,65-69,Female,Attended college or technical school,35k-50k,NH-White,0.3427036823070974,74.0,0.39317115517400353,-0.050467472866906116
33.0,29,65-69,Female,Attended college or technical school,50k-100k,NH-White,0.30560184562625536,147.0,0.38657325635443274,-0.08097141072817737
33.0,29,65-69,Female,Graduated college or technical school,100k-200k,NH-White,0.2183402713304881,168.0,0.29452699298804946,-0.07618672165756135
33.0,29,65-69,Female,Graduated college or technical school,200k+,NH-White,0.10670384227750862,41.0,0.22210149176479796,-0.11539764948728934
33.0,29,65-69,Female,Graduated college or technical school,25k-35k,NH-White,0.2631152860721733,40.0,0.3248667632652136,-0.06175147719304025
33.0,29,65-69,Female,Graduated college or technical school,35k-50k,NH-White,0.22762121434084936,72.0,0.3188083743207867,-0.09118715997993732
33.0,29,65-69,Female,Graduated college or technical school,50k-100k,NH-White,0.21173000560771643,315.0,0.3128150934728915,-0.10108508786517506
33.0,29,65-69,Female,Graduated high school,15k-25k,NH-White,0.27848417577117557,34.0,0.399086244318062,-0.12060206854688643
33.0,29,65-69,Female,Graduated high school,25k-35k,NH-White,0.38235671298783475,59.0,0.40156581636256417,-0.01920910337472942
33.0,29,65-69,Female,Graduated high school,35k-50k,NH-White,0.35433726836039103,54.0,0.39491374974415466,-0.04057648138376363
33.0,29,65-69,Female,Graduated high school,50k-100k,NH-White,0.3892935170364587,100.0,0.3883053203434286,0.00098819669303013
33.0,29,65-69,Female,Graduated high school,<15k,NH-White,0.4243015666901193,32.0,0.3927133219010546,0.03158824478906469
33.0,29,65-69,Male,Attended college or technical school,100k-200k,NH-White,0.5148309801797926,62.0,0.3462656348758369,0.16856534530395567
33.0,29,65-69,Male,Attended college or technical school,25k-35k,NH-White,0.6270988676185456,33.0,0.37907129817525154,0.24802756944329407
33.0,29,65-69,Male,Attended college or technical school,35k-50k,NH-White,0.3319494023723992,48.0,0.37255987742807123,-0.040610475055672
33.0,29,65-69,Male,Attended college or technical school,50k-100k,NH-White,0.3744907782313062,112.0,0.3660991906714999,0.008391587559806346
33.0,29,65-69,Male,Graduated college or technical school,100k-200k,NH-White,0.34984854897432555,226.0,0.27672874351463034,0.07311980545969521
33.0,29,65-69,Male,Graduated college or technical school,200k+,NH-White,0.31107413004348045,71.0,0.20739326854880782,0.10368086149467262
33.0,29,65-69,Male,Graduated college or technical school,25k-35k,NH-White,0.22974179895363575,33.0,0.3060304155778407,-0.07628861662420497
33.0,29,65-69,Male,Graduated college or technical school,35k-50k,NH-White,0.28915894851820406,63.0,0.300167123861879,-0.01100817534367493
33.0,29,65-69,Male,Graduated college or technical school,50k-100k,NH-White,0.27179336857408104,234.0,0.29437284078245557,-0.02257947220837453
33.0,29,65-69,Male,Graduated high school,100k-200k,NH-White,0.3922762419677184,34.0,0.34791953015985344,0.044356711807864935
33.0,29,65-69,Male,Graduated high school,15k-25k,NH-White,0.43912083542895036,42.0,0.37835821876909226,0.060762616659858104
33.0,29,65-69,Male,Graduated high school,25k-35k,NH-White,0.4580586997536718,53.0,0.38079061477574605,0.07726808497792576
33.0,29,65-69,Male,Graduated high school,35k-50k,NH-White,0.3078615604894305,41.0,0.37426746208709505,-0.06640590159766457
33.0,29,65-69,Male,Graduated high school,50k-100k,NH-White,0.4365526981067242,91.0,0.3677945214531557,0.06875817665356848
33.0,29,70-74,Female,Attended college or technical school,100k-200k,NH-White,0.22433386537278013,38.0,0.3423159579000379,-0.11798209252725775
33.0,29,70-74,Female,Attended college or technical school,15k-25k,NH-White,0.4665144013989296,45.0,0.37254448719989,0.0939699141990396
33.0,29,70-74,Female,Attended college or technical school,25k-35k,NH-White,0.26874597295538666,58.0,0.3749620519020159,-0.10621607894662927
33.0,29,70-74,Female,Attended college or technical school,35k-50k,NH-White,0.4523636550820295,80.0,0.3684793290197706,0.08388432606225893
33.0,29,70-74,Female,Attended college or technical school,50k-100k,NH-White,0.31741551071825236,153.0,0.3620485728988895,-0.04463306218063712
33.0,29,70-74,Female,Graduated college or technical school,100k-200k,NH-White,0.15145151556218103,156.0,0.2732407172972579,-0.12178920173507687
33.0,29,70-74,Female,Graduated college or technical school,200k+,NH-White,0.18202414783514212,30.0,0.20453204211546905,-0.02250789428032693
33.0,29,70-74,Female,Graduated college or technical school,25k-35k,NH-White,0.19545618008846993,51.0,0.3023274377004339,-0.10687125761196398
33.0,29,70-74,Female,Graduated college or technical school,35k-50k,NH-White,0.2896326850957787,102.0,0.296504779675066,-0.00687209457928728
33.0,29,70-74,Female,Graduated college or technical school,50k-100k,NH-White,0.23519088643824002,325.0,0.2907518213963891,-0.055560934958149094
33.0,29,70-74,Female,Graduated high school,15k-25k,NH-White,0.5885596886378521,45.0,0.37425204339450363,0.2143076452433485
33.0,29,70-74,Female,Graduated high school,25k-35k,NH-White,0.3643741759766294,58.0,0.3766740369110692,-0.012299860934439799
33.0,29,70-74,Female,Graduated high school,35k-50k,NH-White,0.35214625087376183,62.0,0.3701792452541146,-0.018032994380352774
33.0,29,70-74,Female,Graduated high school,50k-100k,NH-White,0.3103696038674689,83.0,0.3637359093047244,-0.05336630543725546
33.0,29,70-74,Male,Attended college or technical school,100k-200k,NH-White,0.3727481739821659,42.0,0.3229518413979029,0.049796332584263026
33.0,29,70-74,Male,Attended college or technical school,25k-35k,NH-White,0.35779575024638416,41.0,0.35474731382325114,0.0030484364231330163
33.0,29,70-74,Male,Attended college or technical school,35k-50k,NH-White,0.30669279993081006,51.0,0.34841926354058905,-0.041726463609778996
33.0,29,70-74,Male,Attended college or technical school,50k-100k,NH-White,0.2886997933629134,121.0,0.3421489242060055,-0.05344913084309211
33.0,29,70-74,Male,Graduated college or technical school,100k-200k,NH-White,0.21278873311654187,217.0,0.25626154024190906,-0.04347280712536719
33.0,29,70-74,Male,Graduated college or technical school,200k+,NH-White,0.1824324013910556,64.0,0.1907020874982162,-0.008269686107160612
33.0,29,70-74,Male,Graduated college or technical school,25k-35k,NH-White,0.33647061779802906,31.0,0.2842477354311834,0.052222882366845635
33.0,29,70-74,Male,Graduated college or technical school,35k-50k,NH-White,0.3702621905163966,79.0,0.27863421741230393,0.09162797310409265
33.0,29,70-74,Male,Graduated college or technical school,50k-100k,NH-White,0.28846263237413405,313.0,0.27309339333720845,0.015369239036925608
33.0,29,70-74,Male,Graduated high school,15k-25k,NH-White,0.374250917976197,34.0,0.3540539004852894,0.020197017490907576
33.0,29,70-74,Male,Graduated high school,25k-35k,NH-White,0.3581442313325619,49.0,0.35641963360082823,0.001724597731733668
33.0,29,70-74,Male,Graduated high school,35k-50k,NH-White,0.47834994124870317,49.0,0.35007793687365557,0.1282720043750476
33.0,29,70-74,Male,Graduated high school,50k-100k,NH-White,0.2272284339020193,74.0,0.3437934971166835,-0.1165650632146642
33.0,29,75-79,Female,Attended college or technical school,15k-25k,NH-White,0.30266562797998503,44.0,0.3290167737432837,-0.026351145763298667
33.0,29,75-79,Female,Attended college or technical school,25k-35k,NH-White,0.2955602215709092,66.0,0.3313010166327136,-0.03574079506180439
33.0,29,75-79,Female,Attended college or technical school,35k-50k,NH-White,0.3828837877299301,71.0,0.32518043060488494,0.05770335712504515
33.0,29,75-79,Female,Attended college or technical school,50k-100k,NH-White,0.2262336272151043,105.0,0.31912347965729776,-0.09288985244219347
33.0,29,75-79,Female,Graduated college or technical school,100k-200k,NH-White,0.09261261650795838,105.0,0.23693429970960916,-0.14432168320165079
33.0,29,75-79,Female,Graduated college or technical school,25k-35k,NH-White,0.4030463906572284,40.0,0.26355774942601146,0.13948864123121696
33.0,29,75-79,Female,Graduated college or technical school,35k-50k,NH-White,0.22125018158949192,113.0,0.2582054301778833,-0.03695524858839136
33.0,29,75-79,Female,Graduated college or technical school,50k-100k,NH-White,0.2144048157553607,252.0,0.25292840835432173,-0.03852359259896104
33.0,29,75-79,Female,Graduated high school,15k-25k,NH-White,0.4746053526509429,61.0,0.33062994969761245,0.14397540295333044
33.0,29,75-79,Female,Graduated high school,25k-35k,NH-White,0.3543314420639227,67.0,0.3329198353585126,0.02141160670541009
33.0,29,75-79,Female,Graduated high school,35k-50k,NH-White,0.3981596043016697,60.0,0.3267839576232215,0.0713756466784482
33.0,29,75-79,Female,Graduated high school,50k-100k,NH-White,0.3884572042993274,48.0,0.3207113335976021,0.06774587070172527
33.0,29,75-79,Male,Attended college or technical school,25k-35k,NH-White,0.3673635067759988,32.0,0.31226415247315226,0.05509935430284657
33.0,29,75-79,Male,Attended college or technical school,35k-50k,NH-White,0.44774752792999656,50.0,0.3063341480731551,0.14141337985684144
33.0,29,75-79,Male,Attended college or technical school,50k-100k,NH-White,0.39917353646053655,101.0,0.3004719315722219,0.09870160488831464
33.0,29,75-79,Male,Graduated college or technical school,100k-200k,NH-White,0.2115152354431335,183.0,0.22152352726060678,-0.010008291817473286
33.0,29,75-79,Male,Graduated college or technical school,200k+,NH-White,0.2131008103896621,44.0,0.16290453988071818,0.05019627050894393
33.0,29,75-79,Male,Graduated college or technical school,25k-35k,NH-White,0.19435422918673081,30.0,0.2469757954011087,-0.052621566214377885
33.0,29,75-79,Male,Graduated college or technical school,35k-50k,NH-White,0.32399157185451904,58.0,0.24184963358215722,0.08214193827236183
33.0,29,75-79,Male,Graduated college or technical school,50k-100k,NH-White,0.28120455661164795,263.0,0.23680017291360492,0.04440438369804303
33.0,29,75-79,Male,Graduated high school,25k-35k,NH-White,0.27198366794243806,45.0,0.3138336079397964,-0.041849939997358365
33.0,29,75-79,Male,Graduated high school,35k-50k,NH-White,0.23546288711295982,44.0,0.3078871419842934,-0.07242425487133358
33.0,29,75-79,Male,Graduated high school,50k-100k,NH-White,0.32768325330047576,57.0,0.3020081454602043,0.02567510784027144
33.0,29,80+,Female,Attended college or technical school,15k-25k,NH-White,0.32705776288385524,90.0,0.22443096781253888,0.10262679507131636
33.0,29,80+,Female,Attended college or technical school,25k-35k,NH-White,0.27680522537334873,99.0,0.2262339276173895,0.05057129775595923
33.0,29,80+,Female,Attended college or technical school,35k-50k,NH-White,0.12170972830740538,93.0,0.22141169472521288,-0.0997019664178075
33.0,29,80+,Female,Attended college or technical school,50k-100k,NH-White,0.12992075640263462,91.0,0.2166669999946083,-0.08674624359197369
33.0,29,80+,Female,Graduated college or technical school,100k-200k,NH-White,0.15798738540403062,62.0,0.15486342104699163,0.0031239643570389886
33.0,29,80+,Female,Graduated college or technical school,15k-25k,NH-White,0.24626963920511996,44.0,0.1728902331297824,0.07337940607533755
33.0,29,80+,Female,Graduated college or technical school,25k-35k,NH-White,0.27679745300345615,84.0,0.17437223355875262,0.10242521944470354
33.0,29,80+,Female,Graduated college or technical school,35k-50k,NH-White,0.21160057132734697,105.0,0.17041198568981086,0.04118858563753611
33.0,29,80+,Female,Graduated college or technical school,50k-100k,NH-White,0.1283388711001666,211.0,0.16652642884559227,-0.038187557745425676
33.0,29,80+,Female,Graduated high school,15k-25k,NH-White,0.23935743267785323,125.0,0.2257038473568178,0.013653585321035416
33.0,29,80+,Female,Graduated high school,25k-35k,NH-White,0.22214896216204688,116.0,0.22751403310004306,-0.00536507093799618
33.0,29,80+,Female,Graduated high school,35k-50k,NH-White,0.2694195526550698,65.0,0.22267236666551962,0.04674718598955016
33.0,29,80+,Female,Graduated high school,50k-100k,NH-White,0.20450513297750506,70.0,0.21790821756979678,-0.013403084592291725
33.0,29,80+,Female,Graduated high school,<15k,NH-White,0.2958378711486912,31.0,0.2210810018777245,0.0747568692709667
33.0,29,80+,Male,Attended college or technical school,25k-35k,NH-White,0.1471742297272708,45.0,0.21132638612622745,-0.06415215639895666
33.0,29,80+,Male,Attended college or technical school,35k-50k,NH-White,0.09326158161585091,65.0,0.2067370117400404,-0.11347543012418948
33.0,29,80+,Male,Attended college or technical school,50k-100k,NH-White,0.1913256402955968,89.0,0.20222510727391524,-0.01089946697831845
33.0,29,80+,Male,Graduated college or technical school,100k-200k,NH-White,0.1544823052287928,154.0,0.14378487610032512,0.01069742912846769
33.0,29,80+,Male,Graduated college or technical school,200k+,NH-White,0.06143727494931018,38.0,0.10301475769584773,-0.041577482746537546
33.0,29,80+,Male,Graduated college or technical school,25k-35k,NH-White,0.27793102645704854,42.0,0.16216586835659,0.11576515810045854
33.0,29,80+,Male,Graduated college or technical school,35k-50k,NH-White,0.08951313707448644,70.0,0.1584296482909408,-0.06891651121645437
33.0,29,80+,Male,Graduated college or technical school,50k-100k,NH-White,0.17470874746338097,253.0,0.1547663309379936,0.019942416525387363
33.0,29,80+,Male,Graduated high school,15k-25k,NH-White,0.14304687704371824,45.0,0.21082171826715118,-0.06777484122343294
33.0,29,80+,Male,Graduated high school,25k-35k,NH-White,0.1362597585486056,48.0,0.2125453103942091,-0.07628555184560351
33.0,29,80+,Male,Graduated high school,35k-50k,NH-White,0.32482499259774555,53.0,0.2079364439005371,0.11688854869720847
33.0,29,80+,Male,Graduated high school,50k-100k,NH-White,0.18141772312434387,58.0,0.20340507474093414,-0.021987351616590267
34.0,30,18-24,Female,Graduated college or technical school,50k-100k,NH-White,0.09337067282110356,40.0,0.1453023557139995,-0.05193168289289593
34.0,30,18-24,Male,Attended college or technical school,100k-200k,NH-White,0.1544192062244677,30.0,0.16514492400211475,-0.010725717777647054
34.0,30,18-24,Male,Attended college or technical school,50k-100k,NH-White,0.1383512093901811,35.0,0.1774196956083541,-0.03906848621817299
