age_group,sex,education,income_group,race_group,predicted,observed,n,reliable
35-39,Female,Graduated college or technical school,35k-50k,NH-White,0.356555569837355,0.4145125012879831,1002,1
50-54,Male,Graduated high school,35k-50k,NH-White,0.462084837177888,0.4347991899783985,997,1
30-34,Male,Attended college or technical school,35k-50k,NH-White,0.3855301404694376,0.345027428973755,991,1
65-69,Male,Graduated high school,<15k,NH-White,0.39111918373213156,0.3541480938328885,989,1
18-24,Female,Attended college or technical school,25k-35k,NH-White,0.23434787024405543,0.2623274567835645,988,1
35-39,Male,Graduated high school,35k-50k,NH-White,0.41458463863696177,0.3515522730540065,987,1
35-39,Male,Attended college or technical school,35k-50k,NH-White,0.41281446266299887,0.3685750540094388,980,1
18-24,Female,Attended college or technical school,35k-50k,NH-White,0.2294039625679423,0.2419152123836844,962,1
50-54,Female,Attended college or technical school,25k-35k,NH-White,0.48894099243103684,0.5053216954243046,953,1
18-24,Female,Graduated high school,35k-50k,NH-White,0.2306966572390379,0.2833042357181705,945,1
18-24,Female,Graduated college or technical school,100k-200k,NH-White,0.16095008533526636,0.1234268945673632,944,1
35-39,Female,Attended college or technical school,25k-35k,NH-White,0.4409431137252393,0.5173825539505027,939,1
60-64,Male,Graduated college or technical school,25k-35k,NH-White,0.34723517440159357,0.3318948710237007,932,1
60-64,Female,Graduated college or technical school,15k-25k,NH-White,0.36486858352081236,0.3954724363784724,931,1
80+,Male,Attended college or technical school,15k-25k,NH-White,0.2232687926973296,0.1822191256085307,930,1
40-44,Female,Attended college or technical school,25k-35k,NH-White,0.4619622943777115,0.4436703906032274,925,1
55-59,Female,Attended college or technical school,<15k,NH-White,0.4596328582862632,0.4948589144287827,922,1
50-54,Female,Graduated high school,35k-50k,NH-White,0.4838297324279951,0.4627365072573799,914,1
50-54,Male,Attended college or technical school,35k-50k,NH-White,0.460271305646747,0.4509719406870608,913,1
18-24,Female,Attended college or technical school,100k-200k,NH-White,0.20983434532474085,0.1655770910512223,913,1
80+,Female,Did not graduate high school,15k-25k,NH-White,0.22624909186722678,0.2874363535494595,904,1
25-29,Female,Graduated high school,50k-100k,NH-White,0.3486422708733049,0.3903693769536452,903,1
45-49,Female,Graduated college or technical school,35k-50k,NH-White,0.3969773079853612,0.4433517799321224,900,1
30-34,Male,Graduated college or technical school,35k-50k,NH-White,0.31186981781356676,0.3015588752070613,885,1
50-54,Female,Graduated high school,25k-35k,NH-White,0.49076477186155487,0.5587577625585537,882,1
40-44,Male,Graduated high school,35k-50k,NH-White,0.4353257349367639,0.3874566976033872,881,1
45-49,Female,Attended college or technical school,25k-35k,NH-White,0.48373936056012345,0.4993988883629188,878,1
55-59,Male,Graduated high school,<15k,NH-White,0.4398498753992577,0.4444951460644337,876,1
40-44,Male,Attended college or technical school,35k-50k,NH-White,0.43353258270142436,0.4720588971067135,875,1
65-69,Female,Graduated high school,100k-200k,NH-White,0.38689367656292273,0.338337767451515,874,1
25-29,Male,Graduated high school,100k-200k,NH-White,0.31028910875260257,0.2653603112532106,873,1
55-59,Male,Attended college or technical school,25k-35k,NH-White,0.4471744991012719,0.3897761630475981,867,1
50-54,Female,Graduated high school,15k-25k,NH-White,0.4881837283913436,0.5510597785103701,863,1
55-59,Female,Graduated college or technical school,25k-35k,NH-White,0.38933782947618556,0.3928979005953516,861,1
50-54,Female,Attended college or technical school,15k-25k,NH-White,0.48636037981870023,0.4801446014273195,856,1
55-59,Male,Graduated college or technical school,35k-50k,NH-White,0.3623673841071795,0.3419983851208351,853,1
25-29,Female,Attended college or technical school,35k-50k,NH-White,0.3532981527001211,0.4068370711009097,850,1
30-34,Female,Attended college or technical school,25k-35k,NH-White,0.4131076343545909,0.4708859329246584,850,1
25-29,Male,Graduated college or technical school,200k+,NH-White,0.18074893508146717,0.1319090294708171,850,1
50-54,Female,Graduated college or technical school,50k-100k,NH-Black,0.482752269647418,0.6033881840089813,845,1
75-79,Male,Attended college or technical school,15k-25k,NH-White,0.3275417418661811,0.3580731382069804,838,1
75-79,Female,Attended college or technical school,100k-200k,NH-White,0.3178326597203974,0.2810549503382766,834,1
45-49,Female,Graduated high school,100k-200k,NH-White,0.4502228566754191,0.3647453377695819,831,1
70-74,Male,Graduated college or technical school,15k-25k,NH-White,0.29875004696271934,0.3162019336911589,829,1
65-69,Male,Graduated college or technical school,15k-25k,NH-White,0.3211454348937163,0.3837036402283083,824,1
25-29,Male,Graduated high school,25k-35k,NH-White,0.3414666595403447,0.3502911314056453,816,1
18-24,Female,Graduated college or technical school,35k-50k,NH-White,0.17698178774905576,0.2172288027744324,812,1
75-79,Female,Graduated college or technical school,15k-25k,NH-White,0.27741359230486845,0.2777775387145288,812,1
45-49,Male,Graduated high school,35k-50k,NH-White,0.4569134757361793,0.4284374841580002,812,1
40-44,Female,Graduated college or technical school,50k-100k,NH-Black,0.455810487639206,0.4581451242022142,809,1
65-69,Female,Graduated college or technical school,50k-100k,NH-Black,0.4132711898485152,0.5111083755829435,808,1
70-74,Female,Attended college or technical school,<15k,NH-White,0.38523088242484727,0.4161811335425576,803,1
50-54,Male,Graduated high school,25k-35k,NH-White,0.468991388193123,0.4808677453963493,801,1
18-24,Female,Attended college or technical school,15k-25k,NH-White,0.2324996767902163,0.2195445951785952,801,1
18-24,Male,Graduated high school,25k-35k,Hispanic,0.24657395563359485,0.2383264833959345,797,1
30-34,Female,Graduated high school,25k-35k,NH-White,0.4148781792314325,0.3908236641831952,793,1
55-59,Female,Graduated college or technical school,50k-100k,NH-Black,0.46266466180891874,0.4776241455608067,791,1
18-24,Male,Graduated high school,35k-50k,Hispanic,0.24145345995850614,0.2489099593984115,789,1
18-24,Male,Graduated high school,15k-25k,NH-White,0.2185390176751791,0.1864496649659494,784,1
80+,Male,Attended college or technical school,100k-200k,NH-White,0.201267356545185,0.2139787060001915,778,1
60-64,Female,Graduated college or technical school,50k-100k,NH-Black,0.43942665000069503,0.5332621829047496,773,1
50-54,Female,Graduated college or technical school,100k-200k,NH-Black,0.4611969292952066,0.4905835928417203,763,1
45-49,Male,Attended college or technical school,200k+,NH-White,0.337538935524538,0.3495800131894828,761,1
70-74,Male,Graduated high school,100k-200k,NH-White,0.3424530786912089,0.3555896576489455,760,1
35-39,Female,Graduated high school,35k-50k,NH-White,0.4359056392130568,0.4484070666164823,758,1
40-44,Female,Graduated high school,25k-35k,NH-White,0.463776763503749,0.4637410614727112,757,1
45-49,Female,Graduated college or technical school,50k-100k,NH-Black,0.4775549540653423,0.5657152093917922,757,1
18-24,Male,Attended college or technical school,15k-25k,NH-White,0.21729520532084595,0.172780027367347,752,1
50-54,Male,Attended college or technical school,200k+,NH-White,0.3422105598733825,0.3764273427830129,752,1
55-59,Male,Attended college or technical school,200k+,NH-White,0.32430437739326773,0.4173897898071323,749,1
50-54,Female,Attended college or technical school,<15k,NH-White,0.47970634860036304,0.4482309094195835,746,1
25-29,Female,Graduated college or technical school,50k-100k,Hispanic,0.3077499900547139,0.2305606507240592,746,1
60-64,Male,Attended college or technical school,<15k,NH-White,0.41509575379331487,0.3691270179971802,744,1
40-44,Female,Graduated high school,100k-200k,NH-White,0.42870169513121154,0.3281512320336312,744,1
25-29,Female,Attended college or technical school,25k-35k,NH-White,0.3596659017156047,0.4001503758391547,743,1
70-74,Female,Graduated college or technical school,50k-100k,NH-Black,0.3881244178245816,0.409967582460468,739,1
40-44,Female,Graduated high school,35k-50k,NH-White,0.456880932574075,0.5190195181524492,739,1
35-39,Female,Graduated high school,25k-35k,NH-White,0.44274296057192947,0.5022890440664476,739,1
75-79,Female,Graduated high school,<15k,NH-White,0.3426685135221908,0.3510739791133745,737,1
30-34,Female,Graduated college or technical school,50k-100k,Hispanic,0.35778791857763526,0.3376200276301493,737,1
25-29,Female,Graduated high school,35k-50k,NH-White,0.3549673991272263,0.480726294236637,736,1
40-44,Male,Graduated high school,25k-35k,NH-White,0.4421610901291852,0.3418413799170072,733,1
30-34,Male,Graduated high school,25k-35k,NH-White,0.39386754750067215,0.3776376481074901,732,1
35-39,Male,Graduated college or technical school,35k-50k,NH-White,0.3367984451322091,0.3409601827309787,732,1
25-29,Female,Graduated college or technical school,25k-35k,NH-White,0.2886260770703262,0.2411242698518196,729,1
18-24,Female,Graduated high school,15k-25k,NH-White,0.23380452309798694,0.3011008697463554,727,1
55-59,Male,Attended college or technical school,15k-25k,NH-White,0.44462254343081786,0.3784518497171127,725,1
45-49,Male,Attended college or technical school,35k-50k,NH-White,0.45510306876070433,0.4632890639038813,717,1
18-24,Male,Graduated college or technical school,35k-50k,NH-White,0.16462917398865573,0.1868600745147557,717,1
35-39,Male,Graduated high school,25k-35k,NH-White,0.42133732560967585,0.402938123673341,703,1
35-39,Female,Graduated college or technical school,50k-100k,Hispanic,0.38433692434901745,0.3459720852398313,701,1
45-49,Female,Graduated high school,35k-50k,NH-White,0.47863155082625797,0.4351698014663105,698,1
25-29,Male,Graduated college or technical school,50k-100k,Hispanic,0.2894805602731759,0.2718919498367297,696,1
50-54,Male,Graduated high school,15k-25k,NH-White,0.4664199725429719,0.4550887116174108,693,1
25-29,Female,Graduated high school,25k-35k,NH-White,0.3613484234325687,0.4184939892353137,687,1
45-49,Female,Attended college or technical school,15k-25k,NH-White,0.48116035409948527,0.4729704896470023,684,1
50-54,Female,Graduated high school,<15k,NH-White,0.48152813762701285,0.5643291774753258,677,1
35-39,Female,Graduated college or technical school,50k-100k,NH-Black,0.43484499140608923,0.4880906411902879,675,1
45-49,Female,Graduated college or technical school,100k-200k,NH-Black,0.45602708057158853,0.5051662529040948,675,1
30-34,Female,Graduated high school,35k-50k,NH-White,0.40815599492037186,0.4720724749115845,674,1
45-49,Female,Graduated high school,25k-35k,NH-White,0.4855621720009943,0.4569729902858012,673,1
30-34,Male,Graduated college or technical school,50k-100k,Hispanic,0.3379983783063077,0.2882235639585776,668,1
55-59,Female,Graduated college or technical school,100k-200k,NH-Black,0.44124112028553636,0.5201719009933781,664,1
40-44,Male,Graduated college or technical school,35k-50k,NH-White,0.3560146049566442,0.3452159404009675,663,1
40-44,Male,Attended college or technical school,200k+,NH-White,0.3182858008346498,0.3617566785674038,662,1
60-64,Male,Graduated college or technical school,15k-25k,NH-White,0.34489773336775037,0.3824540434410164,658,1
40-44,Female,Graduated college or technical school,100k-200k,NH-Black,0.4344477173132751,0.4389300751609882,656,1
75-79,Female,Graduated college or technical school,200k+,NH-White,0.18709991529717512,0.1506056433490007,654,1
60-64,Male,Attended college or technical school,200k+,NH-White,0.3040830137566033,0.4376802969541926,652,1
50-54,Female,Graduated college or technical school,25k-35k,NH-White,0.40866306982148015,0.4239995464254339,652,1
30-34,Female,Graduated college or technical school,50k-100k,NH-Black,0.4071141372231453,0.4704751872799932,645,1
25-29,Male,Graduated college or technical school,25k-35k,NH-White,0.2710474145909124,0.2069453599930293,645,1
50-54,Male,Graduated college or technical school,35k-50k,NH-White,0.3811895685585546,0.3314175199393073,645,1
40-44,Female,Graduated college or technical school,100k-200k,Hispanic,0.38395444503526677,0.3531829979517691,643,1
65-69,Male,Attended college or technical school,<15k,NH-White,0.38938255809229416,0.3406537233505139,640,1
70-74,Male,Graduated high school,<15k,NH-White,0.3664783988618244,0.3948976147474353,633,1
40-44,Female,Attended college or technical school,15k-25k,NH-White,0.459396076224485,0.4515350881416246,632,1
18-24,Female,Graduated high school,100k-200k,NH-White,0.2110469665013066,0.1338847573059355,632,1
18-24,Female,Graduated college or technical school,25k-35k,NH-White,0.18106139040934136,0.170745235927935,630,1
40-44,Female,Graduated college or technical school,50k-100k,Hispanic,0.4046106551168336,0.3305201798484699,627,1
80+,Male,Graduated college or technical school,15k-25k,NH-White,0.1719357846023155,0.1470211392175103,627,1
80+,Female,Attended college or technical school,100k-200k,NH-White,0.21565934124262068,0.1999089478677994,625,1
35-39,Male,Graduated college or technical school,100k-200k,Asian,0.14496990016936667,0.1619622814046781,620,1
25-29,Male,Attended college or technical school,25k-35k,NH-White,0.3398274530999741,0.3215878831420095,618,1
80+,Female,Attended college or technical school,<15k,NH-White,0.2339542259449689,0.2837842200227466,609,1
45-49,Male,Graduated high school,25k-35k,NH-White,0.4638093783915074,0.440655746213163,608,1
30-34,Male,Attended college or technical school,25k-35k,NH-White,0.39212657769282555,0.3521092931171905,603,1
55-59,Male,Graduated college or technical school,25k-35k,NH-White,0.3688053746565529,0.3214868227677666,601,1
30-34,Male,Graduated college or technical school,100k-200k,Asian,0.13142604431870838,0.1747509186636688,597,1
60-64,Female,Graduated college or technical school,100k-200k,NH-Black,0.4182415969758815,0.4282403102850799,592,1
35-39,Female,Graduated college or technical school,100k-200k,Hispanic,0.3640828140499015,0.2786279476141232,590,1
80+,Female,Did not graduate high school,25k-35k,NH-White,0.22806236255200638,0.183618219318107,588,1
40-44,Male,Graduated college or technical school,100k-200k,Hispanic,0.36353688117111854,0.3899893352850362,584,1
45-49,Male,Graduated college or technical school,35k-50k,NH-White,0.37629022714124144,0.3899313891936608,584,1
75-79,Male,Graduated college or technical school,15k-25k,NH-White,0.260267974537422,0.2869571066211808,583,1
50-54,Male,Graduated high school,<15k,NH-White,0.45979454014897164,0.4395947616552981,582,1
18-24,Male,Attended college or technical school,50k-100k,Hispanic,0.23509476711790622,0.2105598503575236,580,1
45-49,Female,Graduated college or technical school,100k-200k,Hispanic,0.4048210172615619,0.3691055273534556,578,1
35-39,Male,Graduated college or technical school,50k-100k,Hispanic,0.36391103610953734,0.3344246570032689,577,1
35-39,Male,Graduated college or technical school,100k-200k,Hispanic,0.3441316692512403,0.2796428563706323,576,1
35-39,Female,Attended college or technical school,15k-25k,NH-White,0.43839851878810654,0.5057833519389903,576,1
25-29,Male,Graduated high school,50k-100k,Hispanic,0.3623085505957664,0.3710493706738622,575,1
45-49,Female,Graduated high school,15k-25k,NH-White,0.48298253911076944,0.4842159852169726,574,1
45-49,Female,Graduated college or technical school,50k-100k,Hispanic,0.4258238598389869,0.3603092920582481,572,1
60-64,Male,Did not graduate high school,15k-25k,NH-White,0.4045755762290134,0.4082948439971781,571,1
40-44,Male,Attended college or technical school,25k-35k,NH-White,0.4403617394766796,0.4061541685836028,568,1
35-39,Male,Attended college or technical school,25k-35k,NH-White,0.4195589810302132,0.3636658907026965,566,1
18-24,Female,Attended college or technical school,<15k,NH-White,0.22777858643498758,0.1705764757205926,564,1
