age_group,sex,education,income_group,race_group,predicted,observed,n,reliable
50-54,Female,Attended college or technical school,25k-35k,NH-White,0.4779580048374361,0.5053216954243046,953,1
18-24,Female,Graduated high school,35k-50k,NH-White,0.22367797662429317,0.2833042357181705,945,1
18-24,Female,Graduated college or technical school,100k-200k,NH-White,0.1557625739181311,0.1234268945673632,944,1
35-39,Female,Attended college or technical school,25k-35k,NH-White,0.4303166728524455,0.5173825539505027,939,1
60-64,Male,Graduated college or technical school,25k-35k,NH-White,0.3378303784659719,0.3318948710237007,932,1
60-64,Female,Graduated college or technical school,15k-25k,NH-White,0.3551835732870957,0.3954724363784724,931,1
80+,Male,Attended college or technical school,15k-25k,NH-White,0.21643163341623448,0.1822191256085307,930,1
40-44,Female,Attended college or technical school,25k-35k,NH-White,0.45115617715167966,0.4436703906032274,925,1
55-59,Female,Attended college or technical school,<15k,NH-White,0.4488448683149417,0.4948589144287827,922,1
50-54,Female,Graduated high school,35k-50k,NH-White,0.47287553214236044,0.4627365072573799,914,1
50-54,Male,Attended college or technical school,35k-50k,NH-White,0.4494783027664838,0.4509719406870608,913,1
18-24,Female,Attended college or technical school,100k-200k,NH-White,0.20333386991644153,0.1655770910512223,913,1
80+,Female,Did not graduate high school,15k-25k,NH-White,0.21933870105407152,0.2874363535494595,904,1
25-29,Female,Graduated high school,50k-100k,NH-White,0.339214292155392,0.3903693769536452,903,1
45-49,Female,Graduated college or technical school,35k-50k,NH-White,0.38684083348479065,0.4433517799321224,900,1
30-34,Male,Graduated college or technical school,35k-50k,NH-White,0.30309343618076456,0.3015588752070613,885,1
50-54,Female,Graduated high school,25k-35k,NH-White,0.4797720531250852,0.5587577625585537,882,1
40-44,Male,Graduated high school,35k-50k,NH-White,0.42475338644887556,0.3874566976033872,881,1
45-49,Female,Attended college or technical school,25k-35k,NH-White,0.4727856892969339,0.4993988883629188,878,1
55-59,Male,Graduated high school,<15k,NH-White,0.429233762911712,0.4444951460644337,876,1
40-44,Male,Attended college or technical school,35k-50k,NH-White,0.4229780343436089,0.4720588971067135,875,1
65-69,Female,Graduated high school,100k-200k,NH-White,0.3768906665105011,0.338337767451515,874,1
25-29,Male,Graduated high school,100k-200k,NH-White,0.301542834084764,0.2653603112532106,873,1
55-59,Male,Attended college or technical school,25k-35k,NH-White,0.43649103194783445,0.3897761630475981,867,1
50-54,Female,Graduated high school,15k-25k,NH-White,0.4772048650260268,0.5510597785103701,863,1
55-59,Female,Graduated college or technical school,25k-35k,NH-White,0.3793017625888171,0.3928979005953516,861,1
50-54,Female,Attended college or technical school,15k-25k,NH-White,0.47539164793807576,0.4801446014273195,856,1
55-59,Male,Graduated college or technical school,35k-50k,NH-White,0.3527207489418971,0.3419983851208351,853,1
25-29,Female,Attended college or technical school,35k-50k,NH-White,0.34379447708935057,0.4068370711009097,850,1
30-34,Female,Attended college or technical school,25k-35k,NH-White,0.40277383010462703,0.4708859329246584,850,1
25-29,Male,Graduated college or technical school,200k+,NH-White,0.1750134070944853,0.1319090294708171,850,1
50-54,Female,Graduated college or technical school,50k-100k,NH-Black,0.4718044218729416,0.6033881840089813,845,1
75-79,Male,Attended college or technical school,15k-25k,NH-White,0.3184761286270102,0.3580731382069804,838,1
75-79,Female,Attended college or technical school,100k-200k,NH-White,0.3089442410987144,0.2810549503382766,834,1
45-49,Female,Graduated high school,100k-200k,NH-White,0.4395126409330927,0.3647453377695819,831,1
70-74,Male,Graduated college or technical school,15k-25k,NH-White,0.2902286694637027,0.3162019336911589,829,1
65-69,Male,Graduated college or technical school,15k-25k,NH-White,0.3121958252258174,0.3837036402283083,824,1
25-29,Male,Graduated high school,25k-35k,NH-White,0.33215837902011264,0.3502911314056453,816,1
18-24,Female,Graduated college or technical school,35k-50k,NH-White,0.17134885673446512,0.2172288027744324,812,1
75-79,Female,Graduated college or technical school,15k-25k,NH-White,0.26933140370988473,0.2777775387145288,812,1
45-49,Male,Graduated high school,35k-50k,NH-White,0.4461472142448645,0.4284374841580002,812,1
40-44,Female,Graduated college or technical school,50k-100k,NH-Black,0.4450532128574705,0.4581451242022142,809,1
65-69,Female,Graduated college or technical school,50k-100k,NH-Black,0.40293548780206356,0.5111083755829435,808,1
70-74,Female,Attended college or technical school,<15k,NH-White,0.375250618563416,0.4161811335425576,803,1
50-54,Male,Graduated high school,25k-35k,NH-White,0.45813330075540204,0.4808677453963493,801,1
18-24,Female,Attended college or technical school,15k-25k,NH-White,0.22543743713090802,0.2195445951785952,801,1
18-24,Male,Graduated high school,25k-35k,Hispanic,0.2391785274848294,0.2383264833959345,797,1
30-34,Female,Graduated high school,25k-35k,NH-White,0.4045239415460468,0.3908236641831952,793,1
55-59,Female,Graduated college or technical school,50k-100k,NH-Black,0.4518531669934148,0.4776241455608067,791,1
18-24,Male,Graduated high school,35k-50k,Hispanic,0.23417784324081642,0.2489099593984115,789,1
18-24,Male,Graduated high school,15k-25k,NH-White,0.21181916974305404,0.1864496649659494,784,1
80+,Male,Attended college or technical school,100k-200k,NH-White,0.19498712940371324,0.2139787060001915,778,1
60-64,Female,Graduated college or technical school,50k-100k,NH-Black,0.4288145617984804,0.5332621829047496,773,1
50-54,Female,Graduated college or technical school,100k-200k,NH-Black,0.4503967185024558,0.4905835928417203,763,1
45-49,Male,Attended college or technical school,200k+,NH-White,0.3282977222785282,0.3495800131894828,761,1
70-74,Male,Graduated high school,100k-200k,NH-White,0.33312812629032784,0.3555896576489455,760,1
35-39,Female,Graduated high school,35k-50k,NH-White,0.4253275892584703,0.4484070666164823,758,1
40-44,Female,Graduated high school,25k-35k,NH-White,0.45295683765409767,0.4637410614727112,757,1
45-49,Female,Graduated college or technical school,50k-100k,NH-Black,0.4666391316422194,0.5657152093917922,757,1
18-24,Male,Attended college or technical school,15k-25k,NH-White,0.2106064288138435,0.172780027367347,752,1
50-54,Male,Attended college or technical school,200k+,NH-White,0.33288969998494217,0.3764273427830129,752,1
55-59,Male,Attended college or technical school,200k+,NH-White,0.3152971229479991,0.4173897898071323,749,1
50-54,Female,Attended college or technical school,<15k,NH-White,0.4687769920678931,0.4482309094195835,746,1
25-29,Female,Graduated college or technical school,50k-100k,Hispanic,0.2990524318440417,0.2305606507240592,746,1
60-64,Male,Attended college or technical school,<15k,NH-White,0.40473902200045625,0.3691270179971802,744,1
40-44,Female,Graduated high school,100k-200k,NH-White,0.41819637867905485,0.3281512320336312,744,1
25-29,Female,Attended college or technical school,25k-35k,NH-White,0.3500612266938801,0.4001503758391547,743,1
70-74,Female,Graduated college or technical school,50k-100k,NH-Black,0.3781047058641699,0.409967582460468,739,1
40-44,Female,Graduated high school,35k-50k,NH-White,0.4461149347988916,0.5190195181524492,739,1
35-39,Female,Graduated high school,25k-35k,NH-White,0.4320997256953864,0.5022890440664476,739,1
75-79,Female,Graduated high school,<15k,NH-White,0.33333992915325056,0.3510739791133745,737,1
30-34,Female,Graduated college or technical school,50k-100k,Hispanic,0.34821272532261,0.3376200276301493,737,1
25-29,Female,Graduated high school,35k-50k,NH-White,0.3454369640297577,0.480726294236637,736,1
40-44,Male,Graduated high school,25k-35k,NH-White,0.43152325594736013,0.3418413799170072,733,1
30-34,Male,Graduated high school,25k-35k,NH-White,0.38377141067649284,0.3776376481074901,732,1
35-39,Male,Graduated college or technical school,35k-50k,NH-White,0.327569998063056,0.3409601827309787,732,1
25-29,Female,Graduated college or technical school,25k-35k,NH-White,0.2803093521280426,0.2411242698518196,729,1
18-24,Female,Graduated high school,15k-25k,NH-White,0.2267108829215157,0.3011008697463554,727,1
55-59,Male,Attended college or technical school,15k-25k,NH-White,0.43396205011892225,0.3784518497171127,725,1
45-49,Male,Attended college or technical school,35k-50k,NH-White,0.4443516103791852,0.4632890639038813,717,1
18-24,Male,Graduated college or technical school,35k-50k,NH-White,0.15933819448506292,0.1868600745147557,717,1
35-39,Male,Graduated high school,25k-35k,NH-White,0.41091062291296765,0.402938123673341,703,1
35-39,Female,Graduated college or technical school,50k-100k,Hispanic,0.3743689752585384,0.3459720852398313,701,1
45-49,Female,Graduated high school,35k-50k,NH-White,0.46770890678456317,0.4351698014663105,698,1
25-29,Male,Graduated college or technical school,50k-100k,Hispanic,0.2811462998819018,0.2718919498367297,696,1
50-54,Male,Graduated high school,15k-25k,NH-White,0.45558042023647505,0.4550887116174108,693,1
25-29,Female,Graduated high school,25k-35k,NH-White,0.35171755265469706,0.4184939892353137,687,1
45-49,Female,Attended college or technical school,15k-25k,NH-White,0.4702220724221282,0.4729704896470023,684,1
50-54,Female,Graduated high school,<15k,NH-White,0.47058762677192295,0.5643291774753258,677,1
35-39,Female,Graduated college or technical school,50k-100k,NH-Black,0.42427738988380675,0.4880906411902879,675,1
45-49,Female,Graduated college or technical school,100k-200k,NH-Black,0.44526803318370345,0.5051662529040948,675,1
30-34,Female,Graduated high school,35k-50k,NH-White,0.3978806305619163,0.4720724749115845,674,1
45-49,Female,Graduated high school,25k-35k,NH-White,0.4745979647028644,0.4569729902858012,673,1
30-34,Male,Graduated college or technical school,50k-100k,Hispanic,0.32874926362414814,0.2882235639585776,668,1
55-59,Female,Graduated college or technical school,100k-200k,NH-Black,0.4306118807074922,0.5201719009933781,664,1
40-44,Male,Graduated college or technical school,35k-50k,NH-White,0.3464674848634353,0.3452159404009675,663,1
40-44,Male,Attended college or technical school,200k+,NH-White,0.30938896758733797,0.3617566785674038,662,1
60-64,Male,Graduated college or technical school,15k-25k,NH-White,0.3355317607102926,0.3824540434410164,658,1
40-44,Female,Graduated college or technical school,100k-200k,NH-Black,0.42388405252265343,0.4389300751609882,656,1
75-79,Female,Graduated college or technical school,200k+,NH-White,0.18119322710294153,0.1506056433490007,654,1
60-64,Male,Attended college or technical school,200k+,NH-White,0.2954565813560591,0.4376802969541926,652,1
50-54,Female,Graduated college or technical school,25k-35k,NH-White,0.3983816335030599,0.4239995464254339,652,1
30-34,Female,Graduated college or technical school,50k-100k,NH-Black,0.39685131099167176,0.4704751872799932,645,1
25-29,Male,Graduated college or technical school,25k-35k,NH-White,0.26310202822201617,0.2069453599930293,645,1
50-54,Male,Graduated college or technical school,35k-50k,NH-White,0.3712654527415314,0.3314175199393073,645,1
40-44,Female,Graduated college or technical school,100k-200k,Hispanic,0.3739917831295046,0.3531829979517691,643,1
65-69,Male,Attended college or technical school,<15k,NH-White,0.3793458904556437,0.3406537233505139,640,1
70-74,Male,Graduated high school,<15k,NH-White,0.35676893167151374,0.3948976147474353,633,1
40-44,Female,Attended college or technical school,15k-25k,NH-White,0.4486099539564273,0.4515350881416246,632,1
18-24,Female,Graduated high school,100k-200k,NH-White,0.20451566283961078,0.1338847573059355,632,1
18-24,Female,Graduated college or technical school,25k-35k,NH-White,0.17531738853094053,0.170745235927935,630,1
40-44,Female,Graduated college or technical school,50k-100k,Hispanic,0.39437829948824693,0.3305201798484699,627,1
80+,Male,Graduated college or technical school,15k-25k,NH-White,0.16644152009166738,0.1470211392175103,627,1
80+,Female,Attended college or technical school,100k-200k,NH-White,0.2090115698108764,0.1999089478677994,625,1
35-39,Male,Graduated college or technical school,100k-200k,Asian,0.14024029484752162,0.1619622814046781,620,1
25-29,Male,Attended college or technical school,25k-35k,NH-White,0.33054702998543384,0.3215878831420095,618,1
80+,Female,Attended college or technical school,<15k,NH-White,0.226856989864737,0.2837842200227466,609,1
45-49,Male,Graduated high school,25k-35k,NH-White,0.4529892068313863,0.440655746213163,608,1
30-34,Male,Attended college or technical school,25k-35k,NH-White,0.38205334447878175,0.3521092931171905,603,1
55-59,Male,Graduated college or technical school,25k-35k,NH-White,0.3590608909242182,0.3214868227677666,601,1
30-34,Male,Graduated college or technical school,100k-200k,Asian,0.1270951473977969,0.1747509186636688,597,1
60-64,Female,Graduated college or technical school,100k-200k,NH-Black,0.40784921717391304,0.4282403102850799,592,1
35-39,Female,Graduated college or technical school,100k-200k,Hispanic,0.35440981039693026,0.2786279476141232,590,1
80+,Female,Did not graduate high school,25k-35k,NH-White,0.22110767778670418,0.183618219318107,588,1
40-44,Male,Graduated college or technical school,100k-200k,Hispanic,0.3538722459486727,0.3899893352850362,584,1
45-49,Male,Graduated college or technical school,35k-50k,NH-White,0.36643581628046085,0.3899313891936608,584,1
75-79,Male,Graduated college or technical school,15k-25k,NH-White,0.2525601545818145,0.2869571066211808,583,1
50-54,Male,Graduated high school,<15k,NH-White,0.4490052775137352,0.4395947616552981,582,1
18-24,Male,Attended college or technical school,50k-100k,Hispanic,0.2279701797557771,0.2105598503575236,580,1
45-49,Female,Graduated college or technical school,100k-200k,Hispanic,0.39458608265522155,0.3691055273534556,578,1
35-39,Male,Graduated college or technical school,50k-100k,Hispanic,0.35424066323866354,0.3344246570032689,577,1
35-39,Male,Graduated college or technical school,100k-200k,Hispanic,0.3347785051008306,0.2796428563706323,576,1
35-39,Female,Attended college or technical school,15k-25k,NH-White,0.4277962667379869,0.5057833519389903,576,1
25-29,Male,Graduated high school,50k-100k,Hispanic,0.35266282358867956,0.3710493706738622,575,1
45-49,Female,Graduated high school,15k-25k,NH-White,0.47203332542098647,0.4842159852169726,574,1
45-49,Female,Graduated college or technical school,50k-100k,Hispanic,0.4153487533715279,0.3603092920582481,572,1
60-64,Male,Did not graduate high school,15k-25k,NH-White,0.3943436509888373,0.4082948439971781,571,1
40-44,Male,Attended college or technical school,25k-35k,NH-White,0.42974077915189074,0.4061541685836028,568,1
35-39,Male,Attended college or technical school,25k-35k,NH-White,0.4091519031708568,0.3636658907026965,566,1
18-24,Female,Attended college or technical school,<15k,NH-White,0.22083082056748016,0.1705764757205926,564,1
